ori_id,name,descriptions,aliases,name_zh,descriptions_zh,aliases_zh,:LABEL
Q5932045,Liu Jianxu,Chinese general,None,劉建緒,None,None,Kuomintang
Q5114938,Wang Shijie,politician of the Republic of China,None,王世杰,中华民国政治人物,王雪艇,Kuomintang
Q5970796,Zhou Xuechang,Chinese politician,None,周学昌,None,None,Kuomintang
Q9332288,Fan Chiang Tai-chi,Taiwanese politician,None,范姜泰基,None,None,Kuomintang
Q9352588,Chiou Shu-ti,None,None,邱淑媞,None,None,Kuomintang
Q11664093,韓駿傑,None,None,韓駿傑,None,None,Kuomintang
Q16905422,Li Gui-min,Taiwanese female legislator and lawyer,Li Guimin,李貴敏,None,None,Kuomintang
Q16908359,黃敬平,politician,None,黃敬平,None,黃敬平,Kuomintang
Q18118200,趙衍慶,None,None,趙衍慶,None,None,Kuomintang
Q22099723,張振國,None,None,張振國,None,None,Kuomintang
Q15903204,Ma Xulun,None,None,马叙伦,None,None,Kuomintang
Q15907745,唐茂昊,None,None,唐茂昊,None,None,Kuomintang
Q15907933,沈友梅,None,None,沈友梅,None,None,Kuomintang
Q15931826,詹滿容,None,None,詹滿容,None,None,Kuomintang
Q21449501,蕭敬嚴,None,None,蕭敬嚴,None,None,Kuomintang
Q9352999,Shao En-hsin,None,None,邵恩新,None,None,Kuomintang
Q15913732,Wang Chien-chin,None,None,王建今,None,None,Kuomintang
Q15944935,關景良,politician,None,關景良,None,None,Kuomintang
Q16076631,廖榮祺,None,None,廖榮祺,None,None,Kuomintang
Q15951033,王家鴻,None,None,王家鴻,None,None,Kuomintang
Q10931937,夏威,None,None,夏威,None,None,Kuomintang
Q11573141,王樹翰,None,None,王樹翰,None,None,Kuomintang
Q10886045,He Qigong,None,None,何其巩,None,None,Kuomintang
Q14866531,Luo Ying-shay,Taiwanese politician,None,羅瑩雪,None,None,Kuomintang
Q18653937,林憶如,None,None,林憶如,None,None,Kuomintang
Q18654608,王正德,None,None,王正德,None,None,Kuomintang
Q19825563,宋心濂,None,None,宋心濂,None,None,Kuomintang
Q261469,Zhou Huaren,Chinese politician,None,周化人,None,None,Kuomintang
Q335219,Yen Chia-kan,former President of the Republic of China (Taiwan),Chia-Kan Yen,嚴家淦,中華民國政治人物、故總統,严家淦,Kuomintang
Q698360,Li Shouxin,Chinese politician,None,李守信,None,None,Kuomintang
Q699357,Cheng Qian,Chinese politician,None,程潛,None,程潜,Kuomintang
Q699442,Du Yuesheng,Chinese mob boss,None,"杜月笙,",None,杜鏞,Kuomintang
Q717501,Fu Zuoyi,Chinese politician,Fu Yisheng,傅作义,中国政治人物,傅宜生,Kuomintang
Q8275726,Peng Yunyi,None,None,彭允彝,None,None,Kuomintang
Q8275815,钱其琛 (国民党),None,None,钱其琛 (国民党),None,None,Kuomintang
Q8276023,阮剛猛,None,None,阮剛猛,None,None,Kuomintang
Q8276552,徐少萍,politician,None,徐少萍,None,None,Kuomintang
Q8276967,王文翰,None,None,王文翰,None,None,Kuomintang
Q8277006,王昱婷,None,None,王昱婷,None,None,Kuomintang
Q8277780,Milton Shieh,None,Milton J. T. Hsieh,謝然之,None,None,Kuomintang
Q8278376,艾靉,None,None,艾靉,None,None,Kuomintang
Q8278975,Clement Chang,None,None,張建邦,None,None,Kuomintang
Q8279267,張瑞妍,None,None,張瑞妍,None,None,Kuomintang
Q8279520,林仲毅,None,None,林仲毅,None,None,Kuomintang
Q8263877,白蓮貞,None,None,白蓮貞,None,None,Kuomintang
Q8270075,Lian Zhendong,Taiwanese politician,Lien Chen-tung,連震東,台湾政治人物,None,Kuomintang
Q8272455,黃輝珍,None,None,黃輝珍,None,None,Kuomintang
Q8272479,Ko Chun-hsiung,Taiwanese actor,Ke Junxiong,柯俊雄,台湾演员,None,Kuomintang
Q8273268,Ding Weifen,Chinese politician,None,丁惟汾,None,None,Kuomintang
Q8273308,方楚囚,None,None,方楚囚,None,None,Kuomintang
Q8273342,甘乃光,None,None,甘乃光,None,None,Kuomintang
Q8273395,古胡玉美,None,None,古胡玉美,None,None,Kuomintang
Q8273958,侯彩鳳,None,None,侯彩鳳,None,None,Kuomintang
Q8274129,项定荣,None,None,项定荣,None,None,Kuomintang
Q6720723,Ma Dunjing,Chinese general,None,馬敦靖,None,馬悙靖,Kuomintang
Q6395086,Kesingge,Inner Mongolian politician,None,克興額,None,None,Kuomintang
Q6544158,Lien Fang Yu,wife of Lien Chan,Fang Yu,連方瑀,连战之妻,方瑀,Kuomintang
Q274363,Chiang Fang-liang,wife of Chiang Ching-kuo,Jiang Fangliang,蒋方良,None,None,Kuomintang
Q9118836,Wu Shizheng,Taiwanese politician,None,吳世正,台湾政治人物,吴世正,Kuomintang
Q8295189,Pingshan Tan,politician,None,谭平山,None,"譚平山,",Kuomintang
Q8271208,Chiang Yen-shih,politician,Jiang Yanshi,蔣彥士,None,None,Kuomintang
Q8272181,陳振輝,None,None,陳振輝,None,None,Kuomintang
Q8273076,Chen Chao-min,Taiwanese politician,None,陳肇敏,None,None,Kuomintang
Q8273109,張帝,None,None,張帝,None,None,Kuomintang
Q8273240,陳璽安,None,None,陳璽安,None,None,Kuomintang
Q8273359,葛敬恩,None,None,葛敬恩,None,None,Kuomintang
Q8273639,黃朝琴,None,None,黃朝琴,None,None,Kuomintang
Q8273734,Fang Hien-chee,None,Fang Xianqi,方賢齊,None,None,Kuomintang
Q8273980,洪宣治,None,None,洪宣治,None,None,Kuomintang
Q8274613,Li Hanjun,None,None,李汉俊,None,None,Kuomintang
Q8274739,劉健群,None,None,劉健群,None,None,Kuomintang
Q8274946,廖正井,politician,None,廖正井,None,None,Kuomintang
Q8275336,林聯輝,politician,None,林聯輝,None,None,Kuomintang
Q8275440,Lu Chia-chen,politician,None,盧嘉辰,None,None,Kuomintang
Q8275641,甯恩承,None,None,甯恩承,None,None,Kuomintang
Q8276373,宋时选,None,None,宋时选,None,None,Kuomintang
Q8277493,Wu Cherng-dean,Taiwanese politician,None,吳成典,None,None,Kuomintang
Q8278695,喻英奇,None,None,喻英奇,None,None,Kuomintang
Q8279047,Zha Liangjian,Chinese politician,None,查良鑑,None,None,Kuomintang
Q8279200,周駿彥,None,None,周駿彥,None,None,Kuomintang
Q8279603,Johnny Chiang,Taiwanese politician,None,江啟臣,None,None,Kuomintang
Q8279801,赵光宸,None,None,赵光宸,None,None,Kuomintang
Q8279858,Ma Wen-chun,Taiwanese politician,Ma Wenjun,馬文君,台湾政治人物,马文君,Kuomintang
Q8280266,林仙保,None,None,林仙保,None,None,Kuomintang
Q8280305,林坤鐘,None,None,林坤鐘,None,None,Kuomintang
Q8280416,Pan Shih-wei,Taiwanese politician,None,潘世偉,None,None,Kuomintang
Q11064279,廖元豪,None,None,廖元豪,None,None,Kuomintang
Q15955832,Chen Mingyi (Taiwan）,Taiwanese politician,None,陳明義 (台灣),None,None,Kuomintang
Q15984097,Yu Hua,Chinese jurist,Yu Hua,None,None,None,Kuomintang
Q27150807,魏嘉賢,politician,None,魏嘉賢,None,None,Kuomintang
Q20062437,莊啟旺,None,None,莊啟旺,None,None,Kuomintang
Q22099729,林易煌,politician,None,林易煌,None,None,Kuomintang
Q46064390,王隽英,None,None,王隽英,None,None,Kuomintang
Q702111,Charlie Soong,Chinese missionary,Soong Yao-ju,宋嘉澍,中国传教士,宋耀如,Kuomintang
Q707601,Wang Jin-pyng,Taiwanese politician,Wang Jinping,王金平,台灣政治人物，曾任中華民國立法院院長,None,Kuomintang
Q708390,Wang Yaowu,Chinese general,None,王耀武,None,None,Kuomintang
Q708883,Chen Jitang,chinese politician,None,陳濟棠,None,陈济棠,Kuomintang
Q715454,Quo Tai-chi,Republic Of China diplomat,None,郭泰祺,None,None,Kuomintang
Q1588568,Gao Shuxun,Chinese general,None,高树勋,None,None,Kuomintang
Q1062482,Chao Yao-dong,Taiwanese politician,None,趙耀東,None,None,Kuomintang
Q701196,Zhu Shaoliang,Chinese general,None,朱紹良,None,None,Kuomintang
Q699254,Sun Lianzhong,Chinese general,None,孫連仲,None,孙连仲,Kuomintang
Q708113,Sun Dianying,Chinese general,None,孫殿英,None,孙殿英,Kuomintang
Q710050,Wan Fulin,Army General,None,"万福麟,",None,None,Kuomintang
Q8264005,烏靜彬,None,None,烏靜彬,None,None,Kuomintang
Q8264089,曾醒,None,None,曾醒,None,None,Kuomintang
Q8270143,陶希圣,None,None,陶希圣,None,None,Kuomintang
Q8273212,陳恩賜,None,None,陳恩賜,None,None,Kuomintang
Q8273219,陳杰 (政治人物),None,None,陳杰 (政治人物),None,None,Kuomintang
Q8273283,Tuan Mau-lan,None,None,段茂澜,None,None,Kuomintang
Q8273780,黃正一,None,None,黃正一,None,None,Kuomintang
Q8273871,黃聯富,None,None,黃聯富,None,None,Kuomintang
Q8274104,Justin Huang,Taiwanese politician,None,黃健庭,None,None,Kuomintang
Q8274156,蔣永敬,None,None,蔣永敬,None,None,Kuomintang
Q8274458,刘哲,None,None,刘哲,None,None,Kuomintang
Q8274533,劉詠堯,None,None,劉詠堯,None,None,Kuomintang
Q8274984,李天仁,None,None,李天仁,None,None,Kuomintang
Q8275937,Chin Hsiao-yi,Director of the National Palace Museum (Taiwan),None,秦孝儀,None,None,Kuomintang
Q8275964,秦慧珠,politician,None,秦慧珠,None,None,Kuomintang
Q8277562,吳鴻麟,None,None,吳鴻麟,None,None,Kuomintang
Q8278847,赵志游,None,None,赵志游,None,None,Kuomintang
Q8278882,曾華德 (台灣),None,None,曾華德 (台灣),None,None,Kuomintang
Q8279660,Wang Chien-fa,Taiwanese politician,None,王乾發,None,None,Kuomintang
Q7850510,Tu Cheng-sheng,Taiwanese politician,Du Zhengsheng,杜正勝,台湾政治人物,杜正胜,Kuomintang
Q9025235,賴素如,None,None,賴素如,None,None,Kuomintang
Q6126771,Xu Shiying,Chinese politician,None,許世英,None,None,Kuomintang
Q5964404,Wang Jialie,Chinese politician,None,王家烈,None,None,Kuomintang
Q5970557,Wu Songgao,Chinese politician,None,吴颂皋,None,None,Kuomintang
Q1866988,Lo Man Kam,Lo Man Kam,None,盧文錦,None,None,Kuomintang
Q3373873,Chu Coching,Meteorologist and educator,Coching Chu,竺可桢,"气象学家, 地理学家和教育家",竺可楨,Kuomintang
Q365894,Feng Yuxiang,Chinese general and politician,Feng Yuxiang,冯玉祥,中国将军和政治家,冯焕章,Kuomintang
Q14723609,林以文,None,None,林以文,None,None,Kuomintang
Q27888804,方克胜,None,None,方克胜,None,None,Kuomintang
Q28414837,呂謦煒,None,None,呂謦煒,None,None,Kuomintang
Q4121049,Ma Ho-ling,father of Ma Ying-jeou,Ma Heling,馬鶴淩,馬英九之父,马鹤凌,Kuomintang
Q6123787,Weng Wenhao,Chinese geologist,翁文灏,翁文灝,None,翁文灏,Kuomintang
Q7219008,Wang Yu-yun,politician,None,王玉雲,None,None,Kuomintang
Q7497230,Shin Wen-Bing,Taiwanese politician,None,辛文炳,None,None,Kuomintang
Q9093225,Chang Sheng-ford,Taiwanese politician,Zhang Shenghuo,張盛和,None,None,Kuomintang
Q15904210,祁耿寰,None,None,祁耿寰,None,None,Kuomintang
Q15909528,陈宗熙,None,None,陈宗熙,None,None,Kuomintang
Q16929359,賴榮松,None,None,賴榮松,None,None,Kuomintang
Q17026259,謝淑亞,None,None,謝淑亞,None,None,Kuomintang
Q19825780,Schive Chi,Taiwanese politician,None,薛琦,None,None,Kuomintang
Q11106728,林直勉,None,None,林直勉,None,None,Kuomintang
Q11667998,Ma Fawu,Republic of China military leader,None,馬法五,中華民國軍事人物,None,Kuomintang
Q8272407,許惠祐,None,None,許惠祐,None,None,Kuomintang
Q8272678,Chou Yang-shan,Taiwanese politician,None,周陽山,None,None,Kuomintang
Q8272680,張碧琴,None,None,張碧琴,None,None,Kuomintang
Q8272894,包宗和,None,None,包宗和,None,None,Kuomintang
Q8273181,Chiu Ching-chun,Taiwanese politician,None,邱鏡淳,None,None,Kuomintang
Q8273334,范揚盛,None,None,范揚盛,None,None,Kuomintang
Q8273385,郭天乙,None,None,郭天乙,None,None,Kuomintang
Q8273501,何浩若,None,None,何浩若,None,None,Kuomintang
Q8273592,Huang Kuo-chung,politician,None,黃國鐘,None,None,Kuomintang
Q8274298,Liao Cheng-hao,Taiwanese politician,None,廖正豪,None,None,Kuomintang
Q8274515,劉定國 (1913年),None,None,劉定國 (1913年),None,None,Kuomintang
Q8274601,李朝信,None,None,李朝信,None,None,Kuomintang
Q8275291,林滄敏,politician,None,林滄敏,None,None,Kuomintang
Q8275525,Mao Renfeng,None,None,毛人凤,None,None,Kuomintang
Q8276008,邱文光,None,None,邱文光,None,None,Kuomintang
Q8277790,Hsiao Uan-u,politician,None,蕭苑瑜,None,None,Kuomintang
Q8278211,許舒博,None,None,許舒博,None,None,Kuomintang
Q8278752,Yang Chiung-ying,None,None,楊瓊瓔,None,None,Kuomintang
Q8278814,Yeh Ching-chuan,Taiwanese politician,None,葉金川,None,None,Kuomintang
Q8279114,周百鍊,None,None,周百鍊,None,None,Kuomintang
Q27888837,高施傳,None,None,高施傳,None,None,Kuomintang
Q10886434,He Jian,None,None,何鍵,None,何键,Kuomintang
Q15911586,俞国斌,None,None,俞国斌,None,None,Kuomintang
Q15902429,董萍,None,None,董萍,None,None,Kuomintang
Q11669931,高惜冰,None,None,高惜冰,None,None,Kuomintang
Q19825782,蘇志誠,None,None,蘇志誠,None,None,Kuomintang
Q313598,Chiang Ching-kuo,President of the Republic of China (Taiwan),Jiang Jingguo,蔣經國,故中華民國總統、國民黨主席,"蔣経国,",Kuomintang
Q712784,Yu Kuo-hwa,Premier of Taiwan,None,俞國華,None,俞国华,Kuomintang
Q697695,Koo Chen-fu,Taiwanese businessman,None,辜振甫,None,None,Kuomintang
Q702244,Liu Wenhui,Chinese general,None,"刘文辉,",None,"劉文輝,",Kuomintang
Q22100595,邱奕勝,politician,None,邱奕勝,None,None,Kuomintang
Q22774454,顏欽賢,None,None,顏欽賢,None,None,Kuomintang
Q5952046,Wang Zuanxu,Kuomintang general,None,王纘緒,None,王缵绪,Kuomintang
Q9024989,吳利成,politician,None,吳利成,None,None,Kuomintang
Q8271294,Wu Tieh-cheng,Republic of China politician,None,吴铁城,None,None,Kuomintang
Q8272059,Hollington Tong,Taiwanese journalist,None,董显光,None,None,Kuomintang
Q8272551,李顯榮,None,None,李顯榮,None,None,Kuomintang
Q8272614,許崇清,None,None,許崇清,None,None,Kuomintang
Q8272912,Steve Chan,Taiwanese physician and politician,None,詹啟賢,None,None,Kuomintang
Q8273257,戴伯特,None,None,戴伯特,None,None,Kuomintang
Q8273393,顾祝荣,None,None,顾祝荣,None,None,Kuomintang
Q8273404,Ku Cheng-kang,politician,None,谷正綱,None,None,Kuomintang
Q8274140,Chiang Kuo-ping,nephew of Chiang Kai-shek,None,蒋国柄,蒋介卿子、蒋介石侄儿,蔣國柄,Kuomintang
Q8274368,Lee Hsin,Taiwanese politician,None,李新 (政治人物),None,None,Kuomintang
Q8275071,Catherine Lee,Taiwanese economist and politician,Lee Chi-chu,李紀珠,None,None,Kuomintang
Q8275791,潘至誠,None,None,潘至誠,None,None,Kuomintang
Q8275903,秦儷舫,None,None,秦儷舫,None,None,Kuomintang
Q8276380,宋長志,None,None,宋長志,None,None,Kuomintang
Q8276641,蘇火燈,None,None,蘇火燈,None,None,Kuomintang
Q8277468,吳勇雄,None,None,吳勇雄,None,None,Kuomintang
Q8277962,James Hsueh,Taiwanese politician,None,薛承泰,None,None,Kuomintang
Q8277997,Hsu Ching-chung,Taiwanese politician,None,徐慶鐘,None,None,Kuomintang
Q8278057,徐圣禅,None,None,徐圣禅,None,None,Kuomintang
Q8279393,Cheng Wei-yuan,Taiwanese politician,Zheng Weiyuan,鄭為元,台湾政治人物,郑为元,Kuomintang
Q8044714,Xiong Qinglai,Chinese mathematician,None,熊庆来,None,None,Kuomintang
Q7129690,Pan Wenhua,Chinese general,None,潘文華,None,None,Kuomintang
Q7267597,Qi Xueqi,Chinese army commander,None,齊學啟,None,齐学启,Kuomintang
Q15901609,潘雲超,None,None,潘雲超,None,None,Kuomintang
Q15914383,袁子健,None,None,袁子健,None,None,Kuomintang
Q15927293,蔡明耀,None,None,蔡明耀,None,None,Kuomintang
Q15928325,華愛,None,None,華愛,None,None,Kuomintang
Q10908171,南桂馨,None,None,南桂馨,None,None,Kuomintang
Q16905500,林淵源,None,None,林淵源,None,None,Kuomintang
Q10310616,Li Zonghuang,None,None,李宗黄,None,None,Kuomintang
Q9355322,Kuo Wei-fan,Taiwanese politician,Guo Weifan,郭為藩,None,None,Kuomintang
Q18659220,Hsu Shu-hua,politician,None,許淑華,None,None,Kuomintang
Q13554471,Yu Ching-tang,Taiwanese politician,None,余井塘,None,None,Kuomintang
Q55696857,游淑慧,None,None,游淑慧,None,None,Kuomintang
Q8573,Sun Yat-sen,Chinese politician,Sun I-hsien,孫中山,中华民国的主要创立者，中国国民党创党总理,孙逸仙,Kuomintang
Q256411,Soong Ai-ling,wife of H. H. Kung,Eling Soong,宋靄齡,孔祥熙之妻,宋霭龄,Kuomintang
Q317869,Wong Fei-hung,Chinese martial artist and physician,None,黃飛鴻,None,黄锡祥,Kuomintang
Q558718,Lien Chan,former Chairman of the Kuomintang,Lian Zhan,连战,前中国国民党中央委员会主席,連戰,Kuomintang
Q715405,Xue Yue,Chinese general,None,"薛岳,",None,None,Kuomintang
Q706723,James Soong,"Chairman of People First Party, former Governor of Taiwan Province",Song Chuyu,宋楚瑜,親民黨主席，原台灣省省長,None,Kuomintang
Q696751,Blackie Ko,Taiwan actor and film director,None,柯受良,None,None,Kuomintang
Q837818,Deng Yanda,Chinese activist,None,邓演达,None,鄧演達,Kuomintang
Q10878418,Yue Jingtao,Republic of China (1912–1949) politician,None,乐景涛,None,None,Kuomintang
Q11617140,Fan Yuanlian,Chinese education minister,Fan Jingsheng,范源濂,None,范静生,Kuomintang
Q11608199,Miao Bin,politician,None,缪斌,None,None,Kuomintang
Q11106819,Lin Yi-fu,None,None,林義夫,None,None,Kuomintang
Q15897619,Zhong Xiaoping,Taiwanese politician,None,鍾小平,台湾政治人物,钟小平,Kuomintang
Q15898882,Hu Shuhua,None,None,胡庶華,None,None,Kuomintang
Q16078437,白秀雄,None,None,白秀雄,None,None,Kuomintang
Q8071109,Zhu Guangqian,Chinese academic,None,朱光潜,None,None,Kuomintang
Q5661291,Harold John Timperley,Australian journalist,Harold J. Timperley,None,None,None,Kuomintang
Q6720877,Ma Zhanhai,"Commander, general",None,None,None,None,Kuomintang
Q697372,Zhang Fakui,Chinese general,None,張發奎,None,None,Kuomintang
Q9187249,Hou You-yi,Taiwanese politician,Hou Youyi,侯友宜,台湾政治人物,None,Kuomintang
Q10565579,Chen Suk-ying,wife of Sun Fo,Chén Shūyīng,陳淑英,None,None,Kuomintang
Q11077234,Xiao Zisheng,None,None,萧子升,None,None,Kuomintang
Q11093815,朱孔阳,None,None,朱孔阳,None,朱守梅,Kuomintang
Q11658441,陶履謙,None,None,陶履謙,None,None,Kuomintang
Q30611039,Liu Houwu,Chinese revolutionary,None,劉侯武,None,None,Kuomintang
Q8270130,沈慶京,None,None,沈慶京,None,None,Kuomintang
Q8272802,张耀曾,None,None,张耀曾,None,None,Kuomintang
Q8272871,包衡,None,None,包衡,None,None,Kuomintang
Q8273079,Chen Shi-chang,None,None,陳錫章,None,None,Kuomintang
Q8273275,Ting Mao-shih,None,None,丁懋時,None,None,Kuomintang
Q8273289,Ding Shouzhong,Taiwanese politician,None,丁守中,台湾政治人物,None,Kuomintang
Q8273339,高朗,None,None,高朗,None,None,Kuomintang
Q8273457,Kao Yang-sheng,Taiwanese politician,None,高揚昇,None,None,Kuomintang
Q8273621,黃志達,None,None,黃志達,None,None,Kuomintang
Q8273967,洪冬桂,None,None,洪冬桂,None,None,Kuomintang
Q8274160,Chiang Wei-chuan,Taiwanese politician,Jiang Weichuan,蔣渭川,台湾政治人物,蒋渭川,Kuomintang
Q8274240,鄭安國,None,None,鄭安國,None,None,Kuomintang
Q8274338,柳元麟,None,None,柳元麟,None,None,Kuomintang
Q8274956,Lee Yi-ting,None,None,李乙廷,None,None,Kuomintang
Q8275030,李文郎,None,None,李文郎,None,None,Kuomintang
Q8275131,林國龍,None,None,林國龍,None,None,Kuomintang
Q8275503,毛颖甫,None,None,毛颖甫,None,None,Kuomintang
Q8275552,马星野,None,None,马星野,None,None,Kuomintang
Q8275715,潘公展,None,None,潘公展,None,None,Kuomintang
Q8276684,Sun Ma Sze Tsang,Hong Kong Cantonese opera singer and actor,None,新馬師曾,香港粵劇及喜劇演員,新马师曾,Kuomintang
Q8278274,謝生富,None,None,謝生富,None,None,Kuomintang
Q8279169,周文勇,None,None,周文勇,None,None,Kuomintang
Q8279233,張平沼,None,None,張平沼,None,None,Kuomintang
Q8279297,朱匯森,None,None,朱匯森,None,None,Kuomintang
Q8279437,周恆 (台灣),None,None,周恆 (台灣),None,None,Kuomintang
Q8279815,Chiau Wen-Yan,Taiwanese politician,None,邱文彥,None,None,Kuomintang
Q21449528,Chen Mei-ya,politician,None,陳美雅,None,None,Kuomintang
Q16076804,毛惕園,None,None,毛惕園,None,None,Kuomintang
Q25916891,Kuomintang presidential ticket for the 2016 Republic of China presidential election,presidential ticket in the 2016 Republic of China presidential election,None,朱立倫、王如玄候選名單,2016年中華民國總統選舉的候選名單,None,Kuomintang
Q6855775,Yu Fengzhi,woman affiliated with the Republic of China,None,于凤至,None,None,Kuomintang
Q1649628,Liu Yazi,Chinese poet,None,柳亚子,None,None,Kuomintang
Q7037519,Nima-odsor,Chinese politician,None,尼冠洲,None,尼玛鄂特索尔,Kuomintang
Q5951233,Wang Jingqi,Chinese diplomat,Wang King-Ky,王景岐,None,None,Kuomintang
Q5102553,Chiu Yi,Taiwanese politician,Qiu Yi,邱毅,台湾政治人物,衝車將軍,Kuomintang
Q8273371,桂宗尧,None,None,桂宗尧,None,None,Kuomintang
Q8274296,廖光生,None,None,廖光生,None,None,Kuomintang
Q8274964,李先仁,None,None,李先仁,None,None,Kuomintang
Q8275448,盧逸峰,None,None,盧逸峰,None,None,Kuomintang
Q8275765,彭国栋,None,None,彭国栋,None,None,Kuomintang
Q8276152,Shen Tsung-han,Chinese agronomist,Shen Zonghan,沈宗瀚,台湾农学家,None,Kuomintang
Q8276826,蔡貴絲,None,None,蔡貴絲,None,None,Kuomintang
Q8277283,Wu Bi-zhu,politician,None,吳碧珠,None,None,Kuomintang
Q8277656,王清波,None,None,王清波,None,None,Kuomintang
Q8277764,Wei Yung,Taiwanese politician,None,魏鏞,None,None,Kuomintang
Q8278182,許張愛簾,None,None,許張愛簾,None,None,Kuomintang
Q8279157,周基順,None,None,周基順,None,None,Kuomintang
Q8279405,丁仁方,None,None,丁仁方,None,None,Kuomintang
Q8279456,張芳燮,None,None,張芳燮,None,None,Kuomintang
Q8279720,羅永珍,None,None,羅永珍,None,None,Kuomintang
Q8279787,謝隆盛,None,None,謝隆盛,None,None,Kuomintang
Q8279809,Chao Chun-shan,None,None,趙春山,None,None,Kuomintang
Q8279848,Chen Zhu Fan,None,None,陳筑藩,None,None,Kuomintang
Q8279854,Ma Quanqin,Ma's Army members.,None,馬全欽,None,None,Kuomintang
Q8272553,Lin Chih-chia,Taiwanese politician,None,林志嘉,None,None,Kuomintang
Q8272610,徐青甫,None,None,徐青甫,None,None,Kuomintang
Q8272910,江玲君,None,None,江玲君,None,None,Kuomintang
Q8273064,Chen Yu-mei,Taiwanese politician,None,陳玉梅,台湾政治人物,陈玉梅,Kuomintang
Q5071688,Chang Ya-juo,mistress of Chiang Ching-kuo,None,章亞若,None,章亚若,Kuomintang
Q24836538,劉傳明,None,None,劉傳明,None,None,Kuomintang
Q28355275,許淑貞,None,None,許淑貞,None,None,Kuomintang
Q15903627,Ma Yi-nan,sister of Ma Ying-jeou,Ma Yinan,馬以南,None,None,Kuomintang
Q15910793,毛景彪,None,None,毛景彪,None,None,Kuomintang
Q15912195,应尚德,None,None,应尚德,None,None,Kuomintang
Q15931293,王星拱,None,None,王星拱,None,None,Kuomintang
Q18669067,陳烱松,None,None,陳烱松,None,None,Kuomintang
Q7496449,Shih Chih-ming,Mayor of Tainan City,None,施治明,None,None,Kuomintang
Q6959158,Xie Juezai,Chinese politician,None,谢觉哉,中国政治人物,謝覺哉,Kuomintang
Q8272339,Chen Chin-ting,None,Cheng Chin-ting,陳進丁,None,None,Kuomintang
Q8272606,吳梓,None,None,吳梓,None,None,Kuomintang
Q8273115,張慶忠,politician,None,張慶忠,None,None,Kuomintang
Q8273286,段锡朋,None,None,段锡朋,None,None,Kuomintang
Q8273323,馮寄台,None,None,馮寄台,None,None,Kuomintang
Q8273443,高巍和,None,None,高巍和,None,None,Kuomintang
Q8273543,洪佳君,politician,None,洪佳君,None,None,Kuomintang
Q8273901,黃顯洲,None,None,黃顯洲,None,None,Kuomintang
Q8273955,何景寮,None,None,何景寮,None,None,Kuomintang
Q8274118,蒋国涛,None,None,蒋国涛,None,None,Kuomintang
Q8274277,柯淑敏,None,None,柯淑敏,None,None,Kuomintang
Q8274505,劉克仁,None,None,劉克仁,None,None,Kuomintang
Q8274511,劉存忠,None,None,劉存忠,None,None,Kuomintang
Q8274535,Liu Ho-chien,None,Liu Ho-chian,劉和謙,None,None,Kuomintang
Q8274785,劉冠軍,None,None,劉冠軍,None,None,Kuomintang
Q8274993,李宏錕,None,None,李宏錕,None,None,Kuomintang
Q8275433,Liang Su-yung,lawyer (1920-2004),None,梁肅戎,None,None,Kuomintang
Q8275439,梁許春菊,politician,None,梁許春菊,None,None,Kuomintang
Q8276042,Yao Eng-Chi,Taiwanese politician,Rao Yingqi,饒穎奇,None,None,Kuomintang
Q8276171,沈怡 (官員),Chinese politician,None,沈怡 (官員),None,None,Kuomintang
Q8276352,宋斐如,None,None,宋斐如,None,None,Kuomintang
Q8276882,譚鳴皋,None,None,譚鳴皋,None,None,Kuomintang
Q8276905,吳顯森,politician,None,吳顯森,None,None,Kuomintang
Q8277095,王南復,None,None,王南復,None,None,Kuomintang
Q8277176,万鸿图,None,None,万鸿图,None,None,Kuomintang
Q8277299,Wu Ying-yih,politician,None,吳英毅,None,None,Kuomintang
Q8278603,叶尚志,None,None,叶尚志,None,None,Kuomintang
Q8279372,鄭逢時,None,None,鄭逢時,None,None,Kuomintang
Q8279824,鄧蔭南,None,None,鄧蔭南,None,None,Kuomintang
Q8263954,林慎,None,None,林慎,None,None,Kuomintang
Q8264034,謝娥,None,None,謝娥,None,None,Kuomintang
Q5295794,Dong Zhao,Taiwanese politician and general,None,董釗,None,None,Kuomintang
Q9369637,Chen Tien-miao,None,None,陳田錨,None,None,Kuomintang
Q700523,Lin Boqu,Chinese politician,None,"林伯渠,",None,林祖涵,Kuomintang
Q5943483,Li Pinxian,Chinese general,None,李品仙,None,None,Kuomintang
Q11178455,Hui-lan Oei,Chinese-Indonesian socialite,Huang Huilan,黄蕙兰,中华民国名媛,None,Kuomintang
Q11538327,梁寒操,None,None,梁寒操,None,None,Kuomintang
Q32171811,蔡光舉,None,None,蔡光舉,None,None,Kuomintang
Q6827719,Miao Peinan,Chinese general,None,繆培南,None,None,Kuomintang
Q8274446,林鶴年,None,None,林鶴年,None,None,Kuomintang
Q8274693,羅友倫,None,None,羅友倫,None,None,Kuomintang
Q8274972,李友吉,None,None,李友吉,None,None,Kuomintang
Q8275197,林建榮,None,None,林建榮,None,None,Kuomintang
Q8277346,吳曼君,None,None,吳曼君,None,None,Kuomintang
Q8278218,謝來發,None,None,謝來發,None,None,Kuomintang
Q8278355,殷瑋,None,None,殷瑋,None,None,Kuomintang
Q8278468,楊亮功,None,None,楊亮功,None,None,Kuomintang
Q8278644,Nancy Yu Huang,None,None,余梦燕,None,None,Kuomintang
