ori_id,name,descriptions,aliases,name_zh,descriptions_zh,aliases_zh,:LABEL
Q7452082,"September 15, 2007 anti-war protest",None,None,2007年9月5日反戰抗議,None,None,Protest
Q17644444,Inqilab March,None,None,None,None,None,Protest
Q2358623,2009 student protests in Austria,None,None,None,None,None,Protest
Q4611253,2008 Icelandic lorry driver protests,None,None,None,None,None,Protest
Q4620341,2011 Armenian protests,None,None,None,None,None,Protest
Q4621767,2011 Macedonian protests,None,None,None,None,None,Protest
Q279790,May Fourth Movement,1919 Chinese protests against the country's concessions in the Treaty of Versailles,None,五四运动,None,None,Protest
Q244939,228 Incident,1947 uprising against Kuomintang rule in Taiwan,2.28 Incident,二二八事件,1947年臺灣官民衝突,None,Protest
Q24908156,2015 Amado checkpoint protest,None,None,None,None,None,Protest
Q27628599,22 July 1943 Athens protest,None,None,None,None,None,Protest
Q28450701,2016 Tunisian protests,None,None,None,None,None,Protest
Q735377,2011–2012 Spanish protests,Protests in Spain that started in 2011,None,西班牙反緊縮抗議事件,None,None,Protest
Q47009593,Protests against Hassan Rouhani,Protests against presidency of Hassan Rouhani,anti-Rouhani protests,None,None,None,Protest
Q1511107,anti-austerity movement in Greece,series of demonstrations and general strikes in 2010 to 2012,None,None,None,None,Protest
Q1706525,Rock gegen Rechts,rock music festivals against right wing politics,None,None,None,None,Protest
Q4621597,2011 Khuzestan protests,"violent protests, which erupted on 15 April 2011 in Iranian Khuzestan",Ahvaz Day of Rage,None,None,None,Protest
Q4622279,2011 Rutgers Tuition Protests,None,None,None,None,None,Protest
Q4626134,2012 May Day protests,None,None,None,None,None,Protest
Q7526950,Sir George Williams Affair,student occupation,None,None,None,None,Protest
Q53024458,Open Access Movement,social movement advocating for open access to academic publications and data,OA Movement,None,None,None,Protest
Q15058023,2013 Bulgarian protests against the Borisov cabinet,political protests held in Bulgaria,None,None,None,None,Protest
Q54801062,"Jordan Protests, May-June 2018",The 2018 Jordanian protests started as a general strike organized by more than 30 trade unions on 30 May 2018 after the government of Hani Mulki submitted a new tax law to Parliament.,Jordan Protests,None,None,None,Protest
Q2013355,Occupy Nigeria,None,None,None,None,None,Protest
Q4612426,2008 student protests in Chile,None,None,None,None,None,Protest
Q4614888,2009 Tamil diaspora protests,None,None,None,None,None,Protest
Q4621954,2011 Nanchang mass suicide protest,None,None,None,None,None,Protest
Q4624483,2011–2012 Maldives political crisis,None,None,2011至2012年马尔代夫政治危机,None,None,Protest
Q5326575,early 2011 Telangana protests,None,None,None,None,None,Protest
Q180834,2006 protests in Hungary,protest,None,2006年匈牙利抗議,None,None,Protest
Q624030,2008 US beef protest in South Korea,protest,2008 castlestick protests,None,None,None,Protest
Q7075843,Occupy Charlottesville,None,None,None,None,None,Protest
Q7987675,Western Cape 2012 Farm Workers' Strike,None,None,None,None,None,Protest
Q15712344,2014 Bosnia and Herzegovina social riots,None,None,2014年波赫反政府示威,None,None,Protest
Q28842978,2017 Belarusian protests,demonstration,None,None,None,None,Protest
Q55099470,Battle of Downing Street,None,None,None,None,None,Protest
Q51755376,2018 Bangladesh quota reform movement,None,None,None,None,None,Protest
Q939103,Occupy movement,international branch of the Occupy Wall Street movement that protests against social and economic inequality around the world,Occupy protests,佔領,None,None,Protest
Q6909094,Moral and National Education,None,None,德育及國民教育科,None,教育二十三條,Protest
Q3883900,Operation AntiSec,None,None,None,None,None,Protest
Q5243681,Dazhou protests of 2007,None,None,None,None,None,Protest
Q4634716,314 Taipei protest,None,None,None,None,None,Protest
Q4619145,2010 student protest in Dublin,None,None,None,None,None,Protest
Q5439774,February 1999 Kurdish protests,None,None,None,None,None,Protest
Q3274804,2006 student protests in Chile,None,None,None,None,None,Protest
Q45013055,2015 South Korea anti-prostitution law protest,None,None,None,None,None,Protest
Q16210048,2013 Hawija clashes,None,None,2013年哈威賈衝突,None,None,Protest
Q15709702,The Day We Fight Back,planned protest against mass surveillance by the NSA,None,None,None,None,Protest
Q10845375,2010 Macau labour protest,None,None,2010年澳門勞動節遊行,None,2010年澳門五一遊行,Protest
Q12624331,2010–11 Hanjin Heavy Industries strike,None,None,None,None,None,Protest
Q13648615,2013 Republican Guard headquarters clashes,event,None,2013年共和國衛隊總部衝突,None,None,Protest
Q17100946,Bambule,None,None,None,None,None,Protest
Q20720722,2018 Nicaraguan protests,Nicaraguan protests,Protestas en Nicaragua de 2018,None,None,None,Protest
Q16156478,2012 Palestinian protests,None,None,None,None,None,Protest
Q28053348,December 2016 Congolese protests,None,None,None,None,None,Protest
Q2113637,2011 Israeli social justice protests,None,None,None,None,None,Protest
Q1064952,Ashura protests,protest,None,2009年阿舒拉节示威,None,2009年12月26日至27日伊朗反政府示威,Protest
Q2995643,2011 Lebanese protests,None,None,None,None,None,Protest
Q1540695,January Events,protest in Lithuania,None,立陶宛一月事件,None,一月事件,Protest
Q4624486,2011–2012 Kurdish protests in Turkey,None,None,None,None,None,Protest
Q555833,2011–2012 Jordanian protests,protest,None,2011年約旦反政府示威,None,None,Protest
Q3285909,2010 Tibetan language protest,None,None,2010年保卫藏语游行,None,2010年撑藏语游行,Protest
Q4618999,2010 Xinfa aluminum plant protest,None,None,None,None,None,Protest
Q28864574,"2017 Anaheim, California protests",None,None,None,None,None,Protest
Q29613553,People's Climate March (2017),None,None,None,None,None,Protest
