from_id,to_id,relationship
Q8276008,Q5,P31
Q8277790,Q6581072,P21
Q8277790,Q249995,P19
Q8277790,Q31113,P102
Q8277790,Q2233776,P734
Q8277790,Q1887879,P69
Q8277790,Q5,P31
Q8277790,Q82955,P106
Q8278211,Q31113,P102
Q8278211,Q5,P31
Q8278211,Q693380,P69
Q8278211,Q993469,P734
Q8278752,Q6581072,P21
Q8278752,Q31113,P102
Q8278752,Q701682,P19
Q8278752,Q845069,P734
Q8278752,Q6310593,P39
Q8278752,Q707948,P69
Q8278752,Q5,P31
Q8278752,Q865,P27
Q8278752,Q82955,P106
Q8278814,Q6581097,P21
Q8278814,Q392488,P19
Q8278814,Q31113,P102
Q8278814,Q709443,P734
Q8278814,Q5676556,P69
Q8278814,Q865,P27
Q8278814,Q5,P31
Q8278814,Q82955,P106
Q8279114,Q6581097,P21
Q8279114,Q31113,P102
Q8279114,Q845135,P734
Q8279114,Q1188786,P69
Q8279114,Q39631,P106
Q8279114,Q5,P31
Q27888837,Q31113,P102
Q27888837,Q5,P31
Q27888837,Q713706,P734
Q10886434,Q6581097,P21
Q10886434,Q604609,P19
Q10886434,Q5,P31
Q10886434,Q31113,P102
Q10886434,Q3083948,P734
Q10886434,Q1867,P20
Q10886434,Q697751,P69
Q15911586,Q31113,P102
Q15911586,Q495015,P69
Q15911586,Q10887793,P734
Q15911586,Q5,P31
Q15902429,Q6581097,P21
Q15902429,Q5,P31
Q15902429,Q13371,P69
Q15902429,Q1078753,P734
Q15902429,Q31113,P102
Q11669931,Q6581097,P21
Q11669931,Q31113,P102
Q11669931,Q713706,P734
Q11669931,Q1061122,P69
Q11669931,Q43845,P106
Q11669931,Q5,P31
Q19825782,Q31113,P102
Q19825782,Q5,P31
Q19825782,Q707140,P69
Q19825782,Q450129,P734
Q313598,Q10540111,P734
Q313598,Q33203,P140
Q313598,Q6581097,P21
Q313598,Q710811,P25
Q313598,Q17035583,P53
Q313598,Q82955,P106
Q313598,Q865,P27
Q313598,Q16574,P22
Q313598,Q8026049,P40
Q313598,Q16967,P19
Q313598,Q31113,P102
Q313598,Q887003,P39
Q313598,Q274363,P26
Q313598,Q30969168,P910
Q313598,Q389735,P509
Q313598,Q1144000,P69
Q313598,Q5,P31
Q313598,Q15180,P945
Q313598,Q1867,P20
Q712784,Q6581097,P21
Q712784,Q713372,P19
Q712784,Q31113,P102
Q712784,Q702650,P39
Q712784,Q1867,P20
Q712784,Q5,P31
Q712784,Q865,P27
Q712784,Q82955,P106
Q712784,Q10887793,P734
Q712784,Q174570,P69
Q697695,Q31113,P102
Q697695,Q245023,P19
Q697695,Q15914044,P40
Q697695,Q5,P31
Q697695,Q15938921,P26
Q697695,Q1867,P20
Q697695,Q865,P27
Q697695,Q82955,P106
Q697695,Q3242950,P509
Q697695,Q6581097,P21
Q697695,Q17060631,P734
Q697695,Q7842,P69
Q697695,Q3739104,P1196
Q702244,Q6581097,P21
Q702244,Q1179111,P19
Q702244,Q31113,P102
Q702244,Q51140252,P39
Q702244,Q956,P20
Q702244,Q5,P31
Q702244,Q148,P27
Q702244,Q82955,P106
Q702244,Q804970,P734
Q702244,Q697751,P69
Q22100595,Q6581097,P21
Q22100595,Q31113,P102
Q22100595,Q49255748,P39
Q22100595,Q5116360,P69
Q22100595,Q5,P31
Q22100595,Q82955,P106
Q22774454,Q15925668,P22
Q22774454,Q31113,P102
Q22774454,Q1152190,P69
Q22774454,Q5,P31
Q5952046,Q6581097,P21
Q5952046,Q5,P31
Q5952046,Q31113,P102
Q5952046,Q82955,P106
Q9024989,Q31113,P102
Q9024989,Q845163,P734
Q9024989,Q5,P31
Q9024989,Q32751,P69
Q9024989,Q82955,P106
Q8271294,Q950326,P102
Q8271294,Q216077,P19
Q8271294,Q5,P31
Q8271294,Q6581097,P21
Q8271294,Q1867,P20
Q8271294,Q845163,P734
Q8271294,Q148,P27
Q8271294,Q46492,P69
Q8271294,Q82955,P106
Q8272059,Q31113,P102
Q8272059,Q42780,P19
Q8272059,Q6581097,P21
Q8272059,Q82955,P106
Q8272059,Q5,P31
Q8272059,Q1078753,P734
Q8272059,Q487315,P20
Q8272059,Q49088,P69
Q8272551,Q903822,P102
Q8272551,Q5,P31
Q8272551,Q5952880,P69
Q8272551,Q686223,P734
Q8272614,Q6581097,P21
Q8272614,Q1133583,P102
Q8272614,Q148,P27
Q8272614,Q10891456,P39
Q8272614,Q993469,P734
Q8272614,Q11525952,P69
Q8272614,Q5,P31
Q8272912,Q6581097,P21
Q8272912,Q5,P31
Q8272912,Q31113,P102
Q8272912,Q713331,P19
Q8272912,Q15914802,P734
Q8272912,Q5116334,P69
Q8272912,Q18336566,P735
Q8272912,Q39631,P106
Q8273257,Q6581097,P21
Q8273257,Q5,P31
Q8273257,Q16242140,P69
Q8273257,Q1929446,P734
Q8273257,Q31113,P102
Q8273393,Q31113,P102
Q8273393,Q5,P31
Q8273393,Q4151201,P734
Q8273404,Q6581097,P21
Q8273404,Q486149,P19
Q8273404,Q31113,P102
Q8273404,Q1867,P20
Q8273404,Q5,P31
Q8273404,Q15920963,P734
Q8273404,Q865,P27
Q8273404,Q152087,P69
Q8273404,Q82955,P106
Q8274140,Q6581097,P21
Q8274140,Q31113,P102
Q8274140,Q865,P27
Q8274140,Q15914514,P40
Q8274140,Q10540111,P734
Q8274140,Q15914742,P22
Q8274140,Q700130,P69
Q8274140,Q5,P31
Q8274368,Q6581097,P21
Q8274368,Q24287568,P19
Q8274368,Q5,P31
Q8274368,Q1442482,P102
Q8274368,Q865,P27
Q8274368,Q686223,P734
Q8274368,Q252951,P20
Q8274368,Q712849,P69
Q8274368,Q10737,P1196
Q8274368,Q82955,P106
Q8274368,Q1624231,P1412
Q8275071,Q37226,P803
Q8275071,Q6581072,P21
Q8275071,Q31113,P102
Q8275071,Q237258,P19
Q8275071,Q712849,P108
Q8275071,Q7850,P103
Q8275071,Q5,P31
Q8275071,Q188094,P106
Q8275071,Q686223,P734
Q8275071,Q253936,P2578
Q8275071,Q193727,P69
Q8275071,Q7850,P1412
Q8275071,Q2218095,P735
Q8275791,Q31113,P102
Q8275791,Q5,P31
Q8275791,Q700829,P69
Q8275791,Q4344508,P734
Q8275791,Q39631,P106
Q8275903,Q181557,P19
Q8275903,Q31113,P102
Q8275903,Q706708,P69
Q8275903,Q13391671,P734
Q8275903,Q5,P31
Q8276380,Q6581097,P21
Q8276380,Q31113,P102
Q8276380,Q717770,P734
Q8276380,Q10876415,P69
Q8276380,Q5,P31
Q8276380,Q83307,P106
Q8276641,Q31113,P102
Q8276641,Q129421,P69
Q8276641,Q450129,P734
Q8276641,Q5,P31
Q8277468,Q5,P31
Q8277468,Q5952880,P69
Q8277468,Q845163,P734
Q8277468,Q903822,P102
Q8277962,Q6581097,P21
Q8277962,Q31113,P102
Q8277962,Q8045218,P734
Q8277962,Q32746,P108
Q8277962,Q32746,P69
Q8277962,Q5,P31
Q8277962,Q2306091,P106
Q8277962,Q865,P27
Q8277962,Q677191,P735
Q8277997,Q6581097,P21
Q8277997,Q697946,P19
Q8277997,Q31113,P102
Q8277997,Q702650,P39
Q8277997,Q32746,P108
Q8277997,Q5,P31
Q8277997,Q9757446,P734
Q8277997,Q1867,P20
Q8277997,Q32746,P69
Q8277997,Q82955,P106
Q8278057,Q6581097,P21
Q8278057,Q31113,P102
Q8278057,Q9757446,P734
Q8278057,Q7842,P69
Q8278057,Q806798,P106
Q8278057,Q5,P31
Q8279393,Q6581097,P21
Q8279393,Q19852092,P19
Q8279393,Q21449248,P39
Q8279393,Q1867,P20
Q8279393,Q5,P31
Q8279393,Q31113,P102
Q8279393,Q6583590,P734
Q8279393,Q865,P27
Q8279393,Q82955,P106
Q8044714,Q31113,P102
Q8044714,Q6581097,P21
Q8044714,Q5,P31
Q8044714,Q16955,P108
Q8044714,Q956,P20
Q8044714,Q4448523,P734
Q8044714,Q8462828,P185
Q8044714,Q16955,P69
Q8044714,Q170790,P106
Q8044714,Q7850,P1412
Q7129690,Q6581097,P21
Q7129690,Q4344508,P734
Q7129690,Q30002,P20
Q7129690,Q5,P31
Q7129690,Q1348513,P102
Q7267597,Q6581097,P21
Q7267597,Q174091,P19
Q7267597,Q31113,P102
Q7267597,Q1681928,P69
Q7267597,Q5,P31
Q7267597,Q47064,P106
Q15901609,Q5,P31
Q15901609,Q4344508,P734
Q15901609,Q31113,P102
Q15914383,Q31113,P102
Q15914383,Q495015,P69
Q15914383,Q716212,P734
Q15914383,Q5,P31
Q15927293,Q389735,P509
Q15927293,Q31113,P102
Q15927293,Q1207872,P734
Q15927293,Q5,P31
Q15927293,Q703930,P69
Q15928325,Q31113,P102
Q15928325,Q5,P31
Q15928325,Q1326230,P69
Q10908171,Q31113,P102
Q10908171,Q5,P31
Q10908171,Q6962170,P734
Q16905500,Q5,P31
Q16905500,Q707573,P69
Q16905500,Q15242576,P734
Q16905500,Q31113,P102
Q10310616,Q6581097,P21
Q10310616,Q31113,P102
Q10310616,Q5,P31
Q9355322,Q6581097,P21
Q9355322,Q5,P31
Q9355322,Q31113,P102
Q9355322,Q865,P27
Q9355322,Q209842,P69
Q9355322,Q82955,P106
Q18659220,Q6581072,P21
Q18659220,Q715171,P19
Q18659220,Q5,P31
Q18659220,Q6310593,P39
Q18659220,Q31113,P102
Q18659220,Q865,P27
Q18659220,Q696672,P69
Q18659220,Q82955,P106
Q13554471,Q6581097,P21
Q13554471,Q31113,P102
Q13554471,Q1946438,P734
Q13554471,Q182973,P69
Q13554471,Q1867,P20
Q13554471,Q5,P31
Q13554471,Q82955,P106
Q55696857,Q6581072,P21
Q55696857,Q5,P31
Q55696857,Q15914492,P734
Q55696857,Q82955,P106
Q55696857,Q31113,P102
Q8573,Q5460604,P5008
Q8573,Q59218,P66
Q8573,Q1062789,P140
Q8573,Q6581097,P21
Q8573,Q1338405,P119
Q8573,Q4164342,P3373
Q8573,Q3739104,P1196
Q8573,Q950326,P102
Q8573,Q683580,P108
Q8573,Q17132,P26
Q8573,Q623031,P509
Q8573,Q7850,P1412
Q8573,Q190517,P607
Q8573,Q3543591,P734
Q8573,Q8733,P27
Q8573,Q4164318,P40
Q8573,Q8646,P937
Q8573,Q213387,P463
Q8573,Q4964182,P106
Q8573,Q19799667,P551
Q8573,Q588677,P19
Q8573,Q7354634,P39
Q8573,Q10909511,P69
Q8573,Q5,P31
Q8573,Q956,P20
Q8573,Q8825341,P910
Q8573,Q2657718,P1343
Q256411,Q8686,P19
Q256411,Q10944214,P40
Q256411,Q82955,P106
Q256411,Q631416,P26
Q256411,Q60,P20
Q256411,Q31113,P102
Q256411,Q717770,P734
Q256411,Q3446272,P69
Q256411,Q7850,P1412
Q256411,Q6581072,P21
Q256411,Q5,P31
Q256411,Q4195655,P25
Q256411,Q702111,P22
Q256411,Q1771319,P119
Q256411,Q4195955,P3373
Q256411,Q29520,P27
Q317869,Q34412,P19
Q317869,Q31113,P102
Q317869,Q3341849,P26
Q317869,Q5,P31
Q317869,Q12136,P509
Q317869,Q845104,P734
Q317869,Q5215932,P802
Q317869,Q6581097,P21
Q317869,Q716555,P1066
Q317869,Q11124885,P106
Q317869,Q34412,P551
Q317869,Q29520,P27
Q317869,Q14480446,P910
Q317869,Q16572,P20
Q558718,Q5826,P19
Q558718,Q31113,P102
Q558718,Q16056439,P39
Q558718,Q838330,P108
Q558718,Q6544158,P26
Q558718,Q2719582,P166
Q558718,Q36955170,P734
Q558718,Q131252,P69
Q558718,Q6581097,P21
Q558718,Q5,P31
Q558718,Q15934868,P25
Q558718,Q8270075,P22
Q558718,Q193391,P106
Q558718,Q13426199,P27
Q558718,Q16260705,P40
Q558718,Q4454132,P735
Q715405,Q59107,P19
Q715405,Q950326,P102
Q715405,Q952003,P166
Q715405,Q8045218,P734
Q715405,Q2944360,P793
Q715405,Q26239,P69
Q715405,Q6581097,P21
Q715405,Q5,P31
Q715405,Q1073476,P607
Q715405,Q47064,P106
Q715405,Q166977,P20
Q715405,Q29520,P27
Q715405,Q83460,P410
Q706723,Q215755,P19
Q706723,Q1442482,P102
Q706723,Q8272170,P26
Q706723,Q36883106,P734
Q706723,Q846101,P69
Q706723,Q82955,P106
Q706723,Q6581097,P21
Q706723,Q5,P31
Q706723,Q8276055,P22
Q706723,Q865,P27
Q706723,Q677191,P735
Q696751,Q6581097,P21
Q696751,Q8061878,P19
Q696751,Q31113,P102
Q696751,Q8686,P20
Q696751,Q5,P31
Q696751,Q865,P27
Q696751,Q10800557,P106
Q696751,Q986819,P734
Q696751,Q384024,P40
Q837818,Q1133626,P102
Q837818,Q20892054,P19
Q837818,Q6581097,P21
Q837818,Q13426199,P20
Q837818,Q1338405,P119
Q837818,Q13426199,P27
Q837818,Q5,P31
Q837818,Q216169,P509
Q837818,Q2578531,P734
Q837818,Q697751,P69
Q837818,Q8454,P1196
Q837818,Q15253558,P106
Q10878418,Q6581097,P21
Q10878418,Q4392650,P102
Q10878418,Q2510063,P734
Q10878418,Q11059364,P40
Q10878418,Q13426199,P27
Q10878418,Q41975,P172
Q10878418,Q5,P31
Q10878418,Q82955,P106
Q11617140,Q6581097,P21
Q11617140,Q148,P19
Q11617140,Q13426199,P20
Q11617140,Q5,P31
Q11617140,Q31113,P102
Q11617140,Q11134579,P734
Q11617140,Q13426199,P27
Q11617140,Q11525952,P69
Q11608199,Q6581097,P21
Q11608199,Q31113,P102
Q11608199,Q16260510,P734
Q11608199,Q8454,P1196
Q11608199,Q5,P31
Q11608199,Q82955,P106
Q11106819,Q6581097,P21
Q11106819,Q1867,P19
Q11106819,Q31113,P102
Q11106819,Q15242576,P734
Q11106819,Q712849,P69
Q11106819,Q5,P31
Q11106819,Q82955,P106
Q15897619,Q6581097,P21
Q15897619,Q1867,P19
Q15897619,Q2284361,P102
Q15897619,Q2424986,P734
Q15897619,Q49256298,P39
Q15897619,Q865,P27
Q15897619,Q32746,P69
Q15897619,Q5,P31
Q15897619,Q82955,P106
Q15898882,Q6581097,P21
Q15898882,Q1356807,P19
Q15898882,Q31113,P102
Q15898882,Q1132594,P734
Q15898882,Q649868,P108
Q15898882,Q956,P20
Q15898882,Q16952,P69
Q15898882,Q5,P31
Q15898882,Q148,P27
Q15898882,Q18576582,P106
Q16078437,Q6581097,P21
Q16078437,Q31113,P102
Q16078437,Q15711104,P734
Q16078437,Q712849,P69
Q16078437,Q5,P31
Q16078437,Q2306091,P106
Q8071109,Q6581097,P21
Q8071109,Q31113,P102
Q8071109,Q16952,P108
Q8071109,Q5,P31
Q8071109,Q13391907,P734
Q8071109,Q157575,P69
Q8071109,Q333634,P106
Q5661291,Q6581097,P21
Q5661291,Q5,P31
Q5661291,Q7968725,P108
Q5661291,Q42297642,P800
Q5661291,Q1930187,P106
Q5661291,Q408,P27
Q5661291,Q1860,P1412
Q5661291,Q14647205,P735
Q6720877,Q6581097,P21
Q6720877,Q5,P31
Q6720877,Q45833,P20
Q6720877,Q4222429,P607
Q6720877,Q432,P140
Q6720877,Q83460,P410
Q6720877,Q31113,P102
Q697372,Q6581097,P21
Q697372,Q1346567,P19
Q697372,Q31113,P102
Q697372,Q8646,P20
Q697372,Q1073476,P607
Q697372,Q12201477,P166
Q697372,Q865,P27
Q697372,Q5,P31
Q697372,Q804909,P734
Q697372,Q47064,P106
Q697372,Q83460,P410
Q9187249,Q6581097,P21
Q9187249,Q706520,P19
Q9187249,Q6797771,P39
Q9187249,Q10875117,P108
Q9187249,Q31113,P102
Q9187249,Q5,P31
Q9187249,Q4500455,P734
Q9187249,Q865,P27
Q9187249,Q10875117,P69
Q9187249,Q82955,P106
Q10565579,Q6581072,P21
Q10565579,Q47912,P509
Q10565579,Q31113,P102
Q10565579,Q804988,P734
Q10565579,Q9040009,P40
Q10565579,Q701897,P26
Q10565579,Q5,P31
Q10565579,Q82955,P106
Q11077234,Q6581097,P21
Q11077234,Q1207051,P19
Q11077234,Q31113,P102
Q11077234,Q5,P31
Q11077234,Q29520,P27
Q11077234,Q2233776,P734
Q11077234,Q77,P20
Q11077234,Q4126742,P69
Q11077234,Q4531631,P3373
Q11093815,Q6581097,P21
Q11093815,Q31113,P102
Q11093815,Q13391907,P734
Q11093815,Q16242140,P69
Q11093815,Q806798,P106
Q11093815,Q5,P31
Q11658441,Q6581097,P21
Q11658441,Q4451390,P734
Q11658441,Q5,P31
Q11658441,Q31113,P102
Q30611039,Q6581097,P21
Q30611039,Q6504308,P1038
Q30611039,Q31113,P102
Q30611039,Q804970,P734
Q30611039,Q8646,P20
Q30611039,Q702839,P463
Q30611039,Q5,P31
Q8270130,Q6581097,P21
Q8270130,Q5,P31
Q8270130,Q31113,P102
Q8272802,Q6581097,P21
Q8272802,Q950326,P102
Q8272802,Q275453,P172
Q8272802,Q16952,P69
Q8272802,Q5,P31
Q8272871,Q6581097,P21
Q8272871,Q8454,P1196
Q8272871,Q31113,P102
Q8272871,Q10901565,P734
Q8272871,Q5,P31
Q8273079,Q6581097,P21
Q8273079,Q1193870,P509
Q8273079,Q31113,P102
Q8273079,Q804988,P734
Q8273079,Q5,P31
Q8273275,Q6581097,P21
Q8273275,Q1199114,P19
Q8273275,Q10864132,P3373
Q8273275,Q31113,P102
Q8273275,Q1410170,P734
Q8273275,Q209842,P69
Q8273275,Q5,P31
Q8273275,Q193391,P106
Q8273289,Q6581097,P21
Q8273289,Q181557,P19
Q8273289,Q6310593,P39
Q8273289,Q5,P31
Q8273289,Q31113,P102
Q8273289,Q1410170,P734
Q8273289,Q865,P27
Q8273289,Q32746,P69
Q8273289,Q82955,P106
Q8273339,Q31113,P102
Q8273339,Q713706,P734
Q8273339,Q32746,P108
Q8273339,Q32746,P69
Q8273339,Q5,P31
Q8273339,Q1238570,P106
Q8273457,Q6581097,P21
Q8273457,Q31113,P102
Q8273457,Q713706,P734
Q8273457,Q685664,P69
Q8273457,Q865,P27
Q8273457,Q5,P31
Q8273457,Q82955,P106
Q8273621,Q5,P31
Q8273621,Q5952880,P69
Q8273621,Q845104,P734
Q8273621,Q31113,P102
Q8273967,Q6581072,P21
Q8273967,Q31113,P102
Q8273967,Q706712,P69
Q8273967,Q4502336,P734
Q8273967,Q5,P31
Q8273967,Q82955,P106
Q8274160,Q6581097,P21
Q8274160,Q31113,P102
Q8274160,Q5,P31
Q8274160,Q698031,P3373
Q8274160,Q10540111,P734
Q8274160,Q865,P27
Q8274160,Q82955,P106
Q8274240,Q6581097,P21
Q8274240,Q6583590,P734
Q8274240,Q712849,P69
Q8274240,Q5,P31
Q8274240,Q1930187,P106
Q8274240,Q31113,P102
Q8274338,Q6581097,P21
Q8274338,Q31113,P102
Q8274338,Q16242140,P69
Q8274338,Q13391498,P734
Q8274338,Q5,P31
Q8274956,Q6581097,P21
Q8274956,Q686223,P734
Q8274956,Q31113,P102
Q8274956,Q5,P31
Q8274956,Q82955,P106
Q8275030,Q6581097,P21
Q8275030,Q5,P31
Q8275030,Q49117,P69
Q8275030,Q686223,P734
Q8275030,Q31113,P102
Q8275131,Q31113,P102
Q8275131,Q5,P31
Q8275131,Q6974924,P69
Q8275131,Q15242576,P734
Q8275503,Q6581097,P21
Q8275503,Q31113,P102
Q8275503,Q1043021,P734
Q8275503,Q5,P31
Q8275552,Q31113,P102
Q8275552,Q579968,P69
Q8275552,Q1931708,P734
Q8275552,Q5,P31
Q8275715,Q6581097,P21
Q8275715,Q31113,P102
Q8275715,Q5,P31
Q8275715,Q1930187,P106
Q8276684,Q6581097,P21
Q8276684,Q38600400,P19
Q8276684,Q31113,P102
Q8276684,Q7206903,P40
Q8276684,Q11147320,P26
Q8276684,Q5,P31
Q8276684,Q33999,P106
Q8276684,Q30903,P412
Q8276684,Q2578531,P734
Q8276684,Q148,P27
Q8278274,Q5,P31
Q8278274,Q3570980,P734
Q8278274,Q31113,P102
Q8279169,Q5,P31
Q8279169,Q845135,P734
Q8279169,Q31113,P102
Q8279233,Q6581097,P21
Q8279233,Q31113,P102
Q8279233,Q6974924,P69
Q8279233,Q804909,P734
Q8279233,Q5,P31
Q8279297,Q189588,P509
Q8279297,Q31113,P102
Q8279297,Q13391907,P734
Q8279297,Q683580,P69
Q8279297,Q5,P31
Q8279437,Q31113,P102
Q8279437,Q391150,P69
Q8279437,Q845135,P734
Q8279437,Q5,P31
Q8279815,Q6581097,P21
Q8279815,Q865,P19
Q8279815,Q6310593,P39
Q8279815,Q32751,P108
Q8279815,Q5,P31
Q8279815,Q31113,P102
Q8279815,Q15635585,P734
Q8279815,Q865,P27
Q8279815,Q49117,P69
Q8279815,Q82955,P106
Q21449528,Q6581072,P21
Q21449528,Q181557,P19
Q21449528,Q31113,P102
Q21449528,Q804988,P734
Q21449528,Q49257749,P39
Q21449528,Q274486,P69
Q21449528,Q5,P31
Q21449528,Q82955,P106
Q16076804,Q6581097,P21
Q16076804,Q31113,P102
Q16076804,Q1043021,P734
Q16076804,Q5,P31
Q25916891,Q22137478,P31
Q25916891,Q31113,P1268
Q25916891,Q8983786,P527
Q6855775,Q6581072,P21
Q6855775,Q31113,P102
Q6855775,Q985858,P734
Q6855775,Q20148,P26
Q6855775,Q5,P31
Q6855775,Q82955,P106
Q1649628,Q1371372,P19
Q1649628,Q1348513,P102
Q1649628,Q51102610,P39
Q1649628,Q13391498,P734
Q1649628,Q706161,P66
Q1649628,Q6581097,P21
Q1649628,Q5,P31
Q1649628,Q838166,P119
Q1649628,Q36180,P106
Q1649628,Q956,P20
Q1649628,Q15396445,P40
Q1649628,Q148,P27
Q7037519,Q6581097,P21
Q7037519,Q31113,P102
Q7037519,Q5,P31
Q5951233,Q6581097,P21
Q5951233,Q1025438,P19
Q5951233,Q31113,P102
Q5951233,Q5,P31
Q5951233,Q804943,P734
Q5951233,Q859363,P69
Q5951233,Q193391,P106
Q5102553,Q6581097,P21
Q5102553,Q707836,P19
Q5102553,Q6310593,P39
Q5102553,Q32746,P108
Q5102553,Q5,P31
Q5102553,Q31113,P102
Q5102553,Q15635585,P734
Q5102553,Q865,P27
Q5102553,Q32746,P69
Q5102553,Q188094,P106
Q8273371,Q31113,P102
Q8273371,Q5,P31
Q8273371,Q4151740,P734
Q8274296,Q6581097,P21
Q8274296,Q31113,P102
Q8274296,Q1929472,P734
Q8274296,Q32746,P69
Q8274296,Q5,P31
Q8274296,Q1238570,P106
Q8274964,Q31113,P102
Q8274964,Q5,P31
Q8274964,Q32746,P69
Q8274964,Q686223,P734
Q8275448,Q31113,P102
Q8275448,Q5,P31
Q8275448,Q709486,P734
Q8275765,Q31113,P102
Q8275765,Q842166,P734
Q8275765,Q5,P31
Q8275765,Q201788,P106
Q8276152,Q31113,P102
Q8276152,Q1011201,P19
Q8276152,Q7494110,P40
Q8276152,Q5,P31
Q8276152,Q6581097,P21
Q8276152,Q1781198,P106
Q8276152,Q1867,P20
Q8276152,Q1368943,P509
Q8276152,Q911493,P734
Q8276152,Q865,P27
Q8276152,Q49115,P69
Q8276826,Q6581072,P21
Q8276826,Q31113,P102
Q8276826,Q11596694,P69
Q8276826,Q1207872,P734
Q8276826,Q5,P31
Q8276826,Q82955,P106
Q8277283,Q6581072,P21
Q8277283,Q31113,P102
Q8277283,Q845163,P734
Q8277283,Q49256298,P39
Q8277283,Q6135045,P69
Q8277283,Q5,P31
Q8277283,Q82955,P106
Q8277656,Q5,P31
Q8277656,Q706712,P69
Q8277656,Q804943,P734
Q8277656,Q31113,P102
Q8277764,Q6581097,P21
Q8277764,Q1014420,P19
Q8277764,Q31113,P102
Q8277764,Q6310593,P39
Q8277764,Q32746,P108
Q8277764,Q1867,P20
Q8277764,Q5,P31
Q8277764,Q842157,P734
Q8277764,Q865,P27
Q8277764,Q766145,P69
Q8277764,Q82955,P106
Q8278182,Q6581072,P21
Q8278182,Q31113,P102
Q8278182,Q5,P31
Q8278182,Q804909,P734
Q8278182,Q82955,P106
Q8279157,Q5,P31
Q8279157,Q845135,P734
Q8279157,Q31113,P102
Q8279405,Q31113,P102
Q8279405,Q1410170,P734
Q8279405,Q5,P31
Q8279405,Q1238570,P106
Q8279456,Q31113,P102
Q8279456,Q1091287,P69
Q8279456,Q804909,P734
Q8279456,Q5,P31
Q8279720,Q6581072,P21
Q8279720,Q31113,P102
Q8279720,Q717763,P734
Q8279720,Q10493791,P39
Q8279720,Q82955,P106
Q8279720,Q5,P31
Q8279787,Q31113,P102
Q8279787,Q7688520,P69
Q8279787,Q3570980,P734
Q8279787,Q5,P31
Q8279809,Q6581097,P21
Q8279809,Q31113,P102
Q8279809,Q5952880,P108
Q8279809,Q712849,P69
Q8279809,Q5,P31
Q8279809,Q1238570,P106
Q8279848,Q31113,P102
Q8279848,Q804988,P734
Q8279848,Q5,P31
Q8279848,Q16242140,P69
Q8279848,Q9352089,P106
Q8279854,Q6581097,P21
Q8279854,Q17427,P102
Q8279854,Q1931708,P734
Q8279854,Q82955,P106
Q8279854,Q5,P31
Q8272553,Q6581097,P21
Q8272553,Q570588,P19
Q8272553,Q31113,P102
Q8272553,Q15242576,P734
Q8272553,Q685664,P69
Q8272553,Q865,P27
Q8272553,Q5,P31
Q8272553,Q82955,P106
Q8272610,Q31113,P102
Q8272610,Q9757446,P734
Q8272610,Q5,P31
Q8272610,Q806798,P106
Q8272910,Q6581072,P21
Q8272910,Q31113,P102
Q8272910,Q32751,P69
Q8272910,Q3498693,P734
Q8272910,Q5,P31
Q8272910,Q82955,P106
Q8273064,Q6581072,P21
Q8273064,Q1867,P19
Q8273064,Q5,P31
Q8273064,Q1867,P20
Q8273064,Q31113,P102
Q8273064,Q128581,P509
Q8273064,Q804988,P734
Q8273064,Q865,P27
Q8273064,Q32746,P69
Q8273064,Q82955,P106
Q5071688,Q31113,P102
Q5071688,Q940355,P19
Q5071688,Q8026049,P40
Q5071688,Q189633,P20
Q5071688,Q865,P27
Q5071688,Q5,P31
Q5071688,Q13391761,P734
Q5071688,Q6581072,P21
Q5071688,Q149086,P1196
Q5071688,Q186360,P106
Q24836538,Q31113,P102
Q24836538,Q5,P31
Q24836538,Q804970,P734
Q28355275,Q6581072,P21
Q28355275,Q5,P31
Q28355275,Q31113,P102
Q15903627,Q6581072,P21
Q15903627,Q31113,P102
Q15903627,Q16743739,P25
Q15903627,Q4121049,P22
Q15903627,Q5,P31
Q15903627,Q16926393,P3373
Q15903627,Q1931708,P734
Q15903627,Q32746,P69
Q15910793,Q6581097,P21
Q15910793,Q31113,P102
Q15910793,Q16242140,P69
Q15910793,Q1043021,P734
Q15910793,Q5,P31
Q15912195,Q5,P31
Q15912195,Q49088,P69
Q15912195,Q4200473,P734
Q15912195,Q31113,P102
Q15931293,Q31113,P102
Q15931293,Q189022,P69
Q15931293,Q804943,P734
Q15931293,Q5,P31
Q18669067,Q31113,P102
Q18669067,Q5,P31
Q18669067,Q168756,P69
Q18669067,Q804988,P734
Q7496449,Q6581097,P21
Q7496449,Q31113,P102
Q7496449,Q4523552,P734
Q7496449,Q706749,P19
Q7496449,Q865,P27
Q7496449,Q5,P31
Q7496449,Q82955,P106
Q6959158,Q6581097,P21
Q6959158,Q1374884,P19
Q6959158,Q17427,P102
Q6959158,Q51102610,P39
Q6959158,Q5,P31
Q6959158,Q148,P27
Q6959158,Q16533,P106
Q6959158,Q3570980,P734
Q6959158,Q835413,P40
Q6959158,Q9314074,P26
Q8272339,Q6581097,P21
Q8272339,Q718412,P19
Q8272339,Q804988,P734
Q8272339,Q712849,P69
Q8272339,Q5,P31
Q8272339,Q903822,P102
Q8272606,Q5,P31
Q8272606,Q845163,P734
Q8272606,Q32746,P69
Q8272606,Q31113,P102
Q8273115,Q6581097,P21
Q8273115,Q31113,P102
Q8273115,Q804909,P734
Q8273115,Q6310593,P39
Q8273115,Q699543,P69
Q8273115,Q5,P31
Q8273115,Q82955,P106
Q8273286,Q31113,P102
