from_id,to_id,relationship
Q34490,Q2635966,P199
Q34490,Q56543065,P2388
Q34490,Q43229,P31
Q34490,Q6674393,P1424
Q34490,Q28660207,P1151
Q34490,Q17290934,P1343
U727,Q34490,related
Q298133,Q51078983,P39
Q298133,Q954244,P166
Q298133,Q16959,P551
Q298133,Q13263,P1412
Q298133,Q6581072,P21
Q298133,Q432,P140
Q298133,Q82955,P106
Q298133,Q148,P27
Q298133,Q434924,P19
Q298133,Q4667873,P793
Q298133,Q46118,P172
Q298133,Q5,P31
U728,Q298133,related
Q18111,Q42327067,P39
Q18111,Q17281072,P512
Q18111,Q6836589,P3373
Q18111,Q686223,P734
Q18111,Q17427,P102
Q18111,Q6837118,P22
Q18111,Q1226499,P19
Q18111,Q16952,P69
Q18111,Q22828776,P2959
Q18111,Q197180,P1366
Q18111,Q10871995,P5054
Q18111,Q6836696,P26
Q18111,Q197889,P551
Q18111,Q1860,P1412
Q18111,Q1820710,P166
Q18111,Q6581097,P21
Q18111,Q15939684,P910
Q18111,Q2285706,P106
Q18111,Q148,P27
Q18111,Q17014910,P463
Q18111,Q42740,P172
Q18111,Q5,P31
U735,Q22828776,related
U735,Q18111,related
Q15031,Q10891456,P39
Q15031,Q1441290,P3373
Q15031,Q17244465,P1340
Q15031,Q7066,P140
Q15031,Q18745564,P512
Q15031,Q956,P19
Q15031,Q54878963,P1344
Q15031,Q1082940,P797
Q15031,Q956,P551
Q15031,Q9192,P1412
Q15031,Q15279719,P166
Q15031,Q6581097,P21
Q15031,Q18147141,P910
Q15031,Q6501749,P106
Q15031,Q1922956,P1884
Q15031,Q148,P27
Q15031,Q30949480,P800
Q15031,Q10879730,P734
Q15031,Q17427,P102
Q15031,Q8044049,P40
Q15031,Q301282,P22
Q15031,Q4881097,P69
Q15031,Q22828780,P2959
Q15031,Q17499761,P25
Q15031,Q127137,P66
Q15031,Q30941000,P26
Q15031,Q42740,P172
Q15031,Q17500933,P1455
Q15031,Q17290934,P1343
Q15031,Q23766527,P793
Q15031,Q1076970,P463
Q15031,Q5,P31
Q18147141,Q15031,P301
Q18147141,Q4167836,P31
Q1830038,Q17088752,P859
Q1830038,Q7184075,P166
Q1830038,Q61,P159
Q1830038,Q732952,P112
Q1830038,Q30,P17
Q1830038,Q1127717,P101
Q1830038,Q163740,P31
U736,Q15031,related
U736,Q18147141,related
U736,Q1830038,related
Q18113,Q10891456,P39
Q18113,Q16955,P108
Q18113,Q38888847,P26
Q18113,Q6581097,P21
Q18113,Q804943,P734
Q18113,Q17427,P102
Q18113,Q18657236,P910
Q18113,Q82955,P106
Q18113,Q148,P27
Q18113,Q170322,P19
Q18113,Q2496116,P69
Q18113,Q42740,P172
Q18113,Q5,P31
U737,Q18113,related
Q15029,Q51140252,P39
Q15029,Q6581097,P21
Q15029,Q4121018,P40
Q15029,Q57931,P19
Q15029,Q197889,P551
Q15029,Q7850,P1412
Q15029,Q2379783,P166
Q15029,Q28745546,P910
Q15029,Q81096,P106
Q15029,Q148,P27
Q15029,Q17311605,P1343
Q15029,Q1132594,P734
Q15029,Q17427,P102
Q15029,Q22828775,P2959
Q15029,Q1198207,P66
Q15029,Q487095,P26
Q15029,Q42740,P172
Q15029,Q5,P31
Q15029,Q16955,P69
U738,Q15029,related
Q551462,Q10891456,P39
Q551462,Q82955,P106
Q551462,Q148,P27
Q551462,Q1198765,P19
Q551462,Q649895,P69
Q551462,Q6581097,P21
Q551462,Q804988,P734
Q551462,Q42740,P172
Q551462,Q17427,P102
Q551462,Q5,P31
U739,Q551462,related
Q715990,Q20046316,P39
Q715990,Q82955,P106
Q715990,Q148,P27
Q715990,Q1357984,P19
Q715990,Q6581097,P21
Q715990,Q804943,P734
Q715990,Q17427,P102
Q715990,Q5,P31
U740,Q715990,related
Q599151,Q3130384,P1889
Q599151,Q212238,P279
Q599151,Q28640,P31
P1308,Q81066,P1855
P1308,Q25796498,P2302
P1308,Q26250100,P2875
P1308,Q5054,P1659
P1308,Q39,P1696
P1308,Q18608871,P31
U742,Q599151,related
U742,P1308,related
Q484275,Q8990483,P910
Q484275,Q2393196,P31
Q1251441,Q10078430,P910
Q1251441,Q215627,P279
Q1251441,Q1915145,P1889
Q1251441,Q12737077,P31
Q1251441,Q484275,P425
U745,Q484275,related
U745,Q1251441,related
Q5061816,Q148,P17
Q5061816,Q43229,P31
U748,Q5061816,related
U748,Q3242291,related
Q223925,Q28975902,P1889
Q223925,Q4167410,P31
Q653917,Q1860,P364
Q653917,Q3050858,P1040
Q653917,Q823422,P166
Q653917,Q40831,P136
Q653917,Q1188369,P750
Q653917,Q3050858,P344
Q653917,Q30,P495
Q653917,Q103949,P57
Q653917,Q20970432,P2061
Q653917,Q838368,P462
Q653917,Q1292174,P161
Q653917,Q103949,P58
Q653917,Q1707966,P162
Q653917,Q20667187,P31
Q1315787,Q3368737,P750
Q1315787,Q1860,P364
Q1315787,Q708870,P344
Q1315787,Q30,P495
Q1315787,Q367073,P57
Q1315787,Q20970432,P2061
Q1315787,Q1348110,P58
Q1315787,Q838368,P462
Q1315787,Q22117120,P1411
Q1315787,Q1298666,P161
Q1315787,Q505114,P2554
Q1315787,Q226730,P136
Q1315787,Q7287255,P162
Q1315787,Q11424,P31
Q622532,Q7209967,P2388
Q622532,Q4294318,P749
Q622532,Q36,P17
Q622532,Q57879639,P31
Q622532,Q8584923,P910
Q384593,Q7062366,P910
Q384593,Q6503343,P279
Q384593,Q35535,P361
Q384593,Q28640,P31
Q1634401,Q9288,P364
Q1634401,Q105304,P1411
Q1634401,Q1174622,P344
Q1634401,Q801,P495
Q1634401,Q167429,P57
Q1634401,Q20644795,P1981
Q1634401,Q2891207,P86
Q1634401,Q22006653,P462
Q1634401,Q2507113,P161
Q1634401,Q167429,P58
Q1634401,Q167429,P162
Q1634401,Q11424,P31
Q35535,Q21265305,P1151
Q35535,Q384593,P527
Q35535,Q732717,P279
Q35535,Q6163581,P910
Q35535,Q2657718,P1343
U749,Q223925,related
U749,Q653917,related
U749,Q1315787,related
U749,Q622532,related
U749,Q384593,related
U749,Q1634401,related
U749,Q35535,related
Q35535,Q21265305,P1151
Q35535,Q384593,P527
Q35535,Q732717,P279
Q35535,Q6163581,P910
Q35535,Q2657718,P1343
U750,Q35535,related
Q416569,Q4167410,P31
Q100189,Q849778,P31
Q999897,Q703534,P279
Q999897,Q2920921,P425
Q999897,Q28640,P31
U751,Q416569,related
U751,Q100189,related
U751,Q999897,related
P488,Q23909149,P2875
P488,Q25796498,P2302
P488,Q3342,P1647
P488,Q18608993,P31
P488,Q1251441,P1629
P488,Q47423,P1855
P488,Q42533294,P3734
P488,Q55283101,P3709
P488,Q55286219,P3713
P488,Q169,P1659
Q1251441,Q10078430,P910
Q1251441,Q215627,P279
Q1251441,Q1915145,P1889
Q1251441,Q12737077,P31
Q1251441,Q484275,P425
U753,P488,related
U753,Q1251441,related
P35,Q26250097,P2875
P35,Q488,P1647
P35,Q48352,P1629
P35,Q34,P1855
P35,Q25796498,P2302
P35,Q1906,P1659
P35,Q22997934,P31
P488,Q23909149,P2875
P488,Q25796498,P2302
P488,Q3342,P1647
P488,Q18608993,P31
P488,Q1251441,P1629
P488,Q47423,P1855
P488,Q42533294,P3734
P488,Q55283101,P3709
P488,Q55286219,P3713
P488,Q169,P1659
Q1161813,Q47423,P748
Q1161813,Q460904,P1308
Q1161813,Q9091233,P910
Q1161813,Q1758037,P279
Q1161813,Q11297,P263
Q1161813,Q47423,P2389
Q1161813,Q4164871,P31
Q1255921,Q488,P1687
Q1255921,Q25713832,P279
Q1255921,Q30461,P1889
Q1255921,Q43229,P1001
Q1255921,Q12737077,P31
Q1255921,Q9137316,P910
Q1255921,Q140686,P460
Q1255921,Q2920921,P425
Q16189180,Q31065908,P910
Q16189180,Q4167410,P31
U754,P35,related
U754,P488,related
U754,Q1161813,related
U754,Q11368751,related
U754,Q1255921,related
U754,Q16189180,related
Q25107,Q1299608,P1542
Q25107,Q18340964,P279
Q25107,Q174834,P1889
Q25107,Q16790379,P910
Q25107,Q13424378,P460
Q25107,Q44272,P3342
Q25107,Q33104069,P31
Q25107,Q2657718,P1343
U756,Q25107,related
Q273120,Q6539908,P910
Q273120,Q1914636,P279
U757,Q273120,related
Q462214,Q6943893,P910
Q7163,Q1020994,P3095
Q7163,Q1667082,P527
Q7163,Q5460604,P5008
Q7163,Q4103183,P910
Q7163,Q8133239,P1151
Q7163,Q1914636,P279
Q7163,Q1147507,P2184
Q7163,Q2041543,P1343
U758,Q462214,related
U758,Q7163,related
Q581993,Q524572,P1269
Q581993,Q15259943,P279
U761,Q581993,related
Q43702,Q179164,P461
Q43702,Q22676603,P279
Q43702,Q7011792,P910
Q43702,Q512187,P527
Q43702,Q2657718,P1343
Q214102,Q7275,P31
Q1221156,Q6245313,P1424
Q1221156,Q10864048,P279
Q1221156,Q6782598,P910
Q1221156,Q28872924,P31
Q1221156,Q183,P17
U766,Q43702,related
U766,Q214102,related
U766,Q1221156,related
Q1280670,Q8436,P1269
Q1280670,Q8443164,P910
Q1280670,Q130819,P279
Q1280670,Q54439832,P5008
Q1280670,Q930752,P31
U770,Q1280670,related
U771,Q15914166,related
Q19692715,Q28874337,P1424
Q19692715,Q25228825,P910
Q19692715,Q148,P17
Q19692715,Q185451,P31
U775,Q19692715,related
Q54858811,Q48934709,P467
Q54858811,Q148,P1001
Q54858811,Q49371,P31
U780,Q54858811,related
Q2489216,Q44475,P279
Q43470669,Q2541846,P460
Q43470669,Q101352,P31
Q43470669,Q8201,P282
Q1194773,Q153556,P279
Q1194773,Q7213594,P910
Q1194773,Q184631,P2579
Q1194773,Q15142889,P31
U782,Q2489216,related
U782,Q43470669,related
U782,Q1194773,related
Q650169,Q222405,P279
Q398142,Q36895746,P1889
Q398142,Q4167410,P31
Q18909686,Q37041,P407
Q18909686,Q3236984,P136
Q18909686,Q1564707,P50
Q18909686,Q5185279,P31
Q18909686,Q9683,P495
Q93353,Q849778,P31
Q8084083,Q4167410,P31
Q172736,Q55271866,P910
Q172736,Q17,P495
Q172736,Q1768697,P279
Q172736,Q1768697,P31
Q172736,Q13040688,P1889
Q172736,Q602358,P1343
Q1777939,Q19180675,P1343
Q1444780,Q541569,P750
Q1444780,Q9186,P364
Q1444780,Q338048,P161
Q1444780,Q8646,P495
Q1444780,Q21571489,P2363
Q1444780,Q317814,P1040
Q1444780,Q317814,P57
Q1444780,Q15924853,P86
Q1444780,Q22006653,P462
Q1444780,Q442288,P1889
Q1444780,Q317814,P58
Q1444780,Q1194523,P162
Q1444780,Q188473,P136
Q1444780,Q11424,P31
Q32489,Q17504947,P527
Q32489,Q7237889,P910
Q32489,Q2668072,P366
Q32489,Q15407649,P279
Q32489,Q156839,P1535
Q7523706,Q4167410,P31
Q54553269,Q53785302,P5277
Q54553269,Q93353,P5280
Q54553269,Q53764782,P31
U783,Q650169,related
U783,Q398142,related
U783,Q18909686,related
U783,Q93353,related
U783,Q8084083,related
U783,Q172736,related
U783,Q1777939,related
U783,Q1444780,related
U783,Q32489,related
U783,Q7523706,related
U783,Q54553269,related
Q173366,Q649107,P279
Q173366,Q8293983,P910
Q173366,Q222405,P31
Q173366,Q19180675,P1343
U794,Q173366,related
Q1088842,Q8375440,P910
Q1088842,Q58778,P279
Q6797442,Q5344376,P61
Q2296346,Q4114391,P1343
Q2296346,Q1088842,P31
U795,Q1088842,related
U795,Q6797442,related
U795,Q2296346,related
Q1156606,Q49068756,P2283
Q1156606,Q12100,P279
Q1156606,Q13381863,P3095
Q1156606,Q2312410,P31
U796,Q1156606,related
U807,Q20966951,related
Q28813,Q41515083,P3095
Q28813,Q483677,P1382
Q28813,Q83267,P279
Q28813,Q905644,P1889
Q28813,Q5634760,P910
Q28813,Q41548574,P460
Q28813,Q2041543,P1343
U808,Q28813,related
Q620584,Q7484696,P910
Q620584,Q10419540,P527
Q11090365,Q4167410,P31
Q18883455,Q26678734,P3216
Q18883455,Q188473,P136
Q18883455,Q1359957,P344
Q18883455,Q18665344,P1657
Q18883455,Q30,P495
Q18883455,Q23790275,P2756
Q18883455,Q528663,P86
Q18883455,Q4761430,P161
Q18883455,Q27663421,P58
Q18883455,Q23556,P915
Q18883455,Q1860,P364
Q18883455,Q45172088,P1552
Q18883455,Q21571489,P2363
Q18883455,Q562675,P1040
Q18883455,Q126399,P750
Q18883455,Q23649984,P2684
Q18883455,Q23308564,P2637
Q18883455,Q3099599,P57
Q18883455,Q28980118,P3834
Q18883455,Q20644797,P1981
Q18883455,Q22006653,P462
Q18883455,Q3099599,P1431
Q18883455,Q23817739,P2758
Q18883455,Q11424,P31
Q18883455,Q27915576,P3402
U809,Q620584,related
U809,Q11090365,related
U809,Q18883455,related
Q160232,Q316,P461
Q160232,Q13631330,P279
Q160232,Q7023199,P910
Q160232,Q9415,P31
U810,Q160232,related
Q786979,Q57772282,P279
U811,Q786979,related
Q3532564,Q822314,P750
Q3532564,Q1860,P364
Q3532564,Q7614491,P344
Q3532564,Q30,P495
Q3532564,Q23830578,P2747
Q3532564,Q3959254,P161
Q3532564,Q111777,P86
Q3532564,Q22006653,P462
Q3532564,Q51030159,P1889
Q3532564,Q4679387,P162
Q3532564,Q2484376,P136
Q3532564,Q11424,P31
Q7100379,Q30,P495
Q7100379,Q1860,P407
Q7100379,Q291,P921
Q7100379,Q36279,P136
Q7100379,Q407,P50
Q7100379,Q571,P31
Q7100379,Q6391431,P123
U813,Q3532564,related
U813,Q7100379,related
Q45382,Q83267,P279
Q45382,Q6931409,P910
Q45382,Q602358,P1343
Q2465567,Q1025,P276
Q2465567,Q45382,P31
Q3495710,Q45382,P31
U817,Q45382,related
U817,Q2465567,related
U817,Q3495710,related
Q1091327,Q145,P495
Q1091327,Q3053169,P155
Q1091327,Q3363185,P156
Q1091327,Q1364657,P175
Q1091327,Q1112471,P264
Q1091327,Q361940,P162
Q1091327,Q1860,P407
Q1091327,Q206159,P136
Q1091327,Q208569,P31
Q1091327,Q209651,P483
U818,Q1091327,related
Q16861930,Q15221733,P155
Q16861930,Q24760,P175
Q16861930,Q11399,P136
Q16861930,Q24875674,P156
Q16861930,Q15303918,P361
Q16861930,Q134556,P31
Q16861930,Q38903,P264
Q12174422,Q53785310,P5277
Q12174422,Q93299,P5280
Q12174422,Q53764782,P31
Q565231,Q1347101,P1889
Q565231,Q440027,P2515
Q565231,Q277751,P1411
Q565231,Q369747,P136
Q565231,Q2815117,P344
Q565231,Q30,P495
Q565231,Q1552595,P2554
Q565231,Q21037379,P2061
Q565231,Q155467,P86
Q565231,Q3543627,P161
Q565231,Q8006,P58
Q565231,Q573352,P162
Q565231,Q17,P915
Q565231,Q5287,P364
Q565231,Q45172088,P1552
Q565231,Q23830578,P2747
Q565231,Q277536,P166
Q565231,Q8006,P1040
Q565231,Q8006,P57
Q565231,Q20644796,P1981
Q565231,Q22006653,P462
Q565231,Q11424,P31
U823,Q16861930,related
U823,Q12174422,related
U823,Q565231,related
U823,Q11370531,related
Q124757,Q8663474,P910
Q124757,Q83267,P279
Q124757,Q602358,P1343
U827,Q124757,related
Q474072,Q652,P364
Q474072,Q154590,P166
Q474072,Q957569,P344
Q474072,Q38,P495
Q474072,Q3702576,P2554
Q474072,Q555703,P57
Q474072,Q157443,P136
Q474072,Q20644798,P1981
Q474072,Q1665575,P86
Q474072,Q22006653,P462
Q474072,Q4582032,P161
Q474072,Q3940000,P58
Q474072,Q296796,P162
Q474072,Q11424,P31
U828,Q474072,related
Q7925578,Q1860,P364
Q7925578,Q145,P495
Q7925578,Q5980562,P1040
Q7925578,Q84,P840
Q7925578,Q1138923,P161
Q7925578,Q22279959,P86
Q7925578,Q22006653,P462
Q7925578,Q4805390,P58
Q7925578,Q6163057,P162
Q7925578,Q2975633,P136
Q7925578,Q84,P915
Q7925578,Q11424,P31
Q1851760,Q57735705,P279
Q1851760,Q6580374,P910
Q1919654,Q4167410,P31
U829,Q7925578,related
U829,Q1851760,related
U829,Q1919654,related
Q4,Q267505,P1478
Q4,Q2438541,P2670
Q4,Q22269530,P527
Q4,Q5460604,P5008
Q4,Q223867,P1889
Q4,Q149086,P828
Q4,Q7022842,P910
Q4,Q14819852,P461
Q4,Q2996394,P31
Q4,Q25047919,P5125
Q4,Q11109938,P1151
Q4,Q10728979,P1424
Q4,Q2956046,P279
Q4,Q3,P361
Q4,Q21201606,P2959
Q4,Q2347178,P1269
Q4,Q1970746,P1343
Q4,Q276,P1963
Q269365,Q1860,P364
Q269365,Q2318670,P4908
Q269365,Q30,P495
Q269365,Q843584,P156
Q269365,Q16538,P179
Q269365,Q44410,P58
Q269365,Q278588,P155
Q269365,Q21191270,P31
Q2732505,Q931597,P1080
Q2732505,Q6581072,P21
Q2732505,Q95074,P31
Q6517655,Q4,P279
U830,Q4,related
U830,Q269365,related
U830,Q2732505,related
U830,Q6517655,related
Q7768516,Q1860,P364
Q7768516,Q2544657,P344
Q7768516,Q145,P495
Q7768516,Q7324170,P57
Q7768516,Q838368,P462
Q7768516,Q3568632,P58
Q7768516,Q7964474,P162
Q7768516,Q959790,P136
Q7768516,Q11424,P31
Q44619,Q79871,P461
Q44619,Q14916351,P1542
Q44619,Q9357054,P361
Q44619,Q175854,P828
Q44619,Q7232869,P910
Q44619,Q16748867,P279
Q44619,Q9415,P31
U831,Q7768516,related
U831,Q44619,related
Q600571,Q6667141,P1424
Q600571,Q8218801,P910
Q600571,Q124490,P527
Q600571,Q3769299,P279
U832,Q600571,related
Q909445,Q2514268,P162
Q909445,Q599558,P136
Q909445,Q766802,P344
Q909445,Q18665349,P1657
Q909445,Q145,P495
Q909445,Q11299,P840
Q909445,Q179108,P86
Q909445,Q23542803,P161
Q909445,Q3127621,P58
Q909445,Q15839423,P2554
Q909445,Q60,P915
Q909445,Q1860,P364
Q909445,Q45172088,P1552
Q909445,Q21571490,P2363
Q909445,Q2735540,P921
Q909445,Q920626,P1889
Q909445,Q15629981,P1040
Q909445,Q953040,P750
Q909445,Q5646566,P272
Q909445,Q706475,P57
Q909445,Q20644797,P1981
Q909445,Q22006653,P462
Q909445,Q11424,P31
Q152282,Q9357054,P361
Q152282,Q9415,P31
Q23770993,Q9043,P364
Q23770993,Q190238,P449
Q23770993,Q17779417,P166
Q23770993,Q29042926,P910
Q23770993,Q20,P495
Q23770993,Q775344,P136
Q23770993,Q19979428,P86
Q23770993,Q28091961,P161
Q23770993,Q526877,P31
U837,Q909445,related
U837,Q152282,related
U837,Q23770993,related
Q48889093,Q482994,P31
Q13164184,Q4167410,P31
U847,Q48889093,related
U847,Q843939,related
U847,Q13164184,related
Q745312,Q8031587,P1269
U848,Q745312,related
Q4761810,Q1002697,P31
Q2472587,Q5,P1889
Q2472587,Q5827917,P1424
Q2472587,Q5,P527
Q2472587,Q16334295,P279
Q2472587,Q6490939,P910
Q2472587,Q6266,P460
Q2472587,Q1970746,P1343
Q13164184,Q4167410,P31
U849,Q4761810,related
U849,Q843939,related
U849,Q2472587,related
U849,Q13164184,related
Q48942,Q2251335,P461
Q48942,Q11448873,P279
Q48942,Q3914,P361
Q48942,Q12737077,P31
Q48942,Q19538713,P1343
P802,Q20990056,P2875
P802,Q25796498,P2302
P802,Q3342,P1647
P802,Q1066,P1696
P802,Q48282,P1629
P802,Q913,P1855
P802,Q42533407,P3734
P802,Q185,P1659
P802,Q22984450,P31
Q48282,Q11448873,P279
Q48282,Q38723,P361
Q48282,Q7044373,P910
Q48282,Q802,P1687
Q48282,Q12737077,P31
U850,Q48942,related
U850,P802,related
U850,Q48282,related
Q167382,Q8551672,P910
U851,Q167382,related
Q58968,Q4964182,P279
Q58968,Q33004566,P910
Q58968,Q28640,P31
U853,Q58968,related
Q712802,Q160120,P108
Q712802,Q15174,P551
Q712802,Q6581097,P21
Q712802,Q7386141,P734
Q712802,Q43845,P106
Q712802,Q17427,P102
Q712802,Q148,P27
Q712802,Q200106,P241
Q712802,Q47097,P19
Q712802,Q5104658,P69
Q712802,Q55393926,P800
Q712802,Q5,P31
U854,Q712802,related
Q7233918,Q4167410,P31
Q1424010,Q14905957,P279
Q1424010,Q31629,P31
Q1370415,Q488506,P461
Q1370415,Q10886720,P1343
Q1370415,Q748,P1269
Q1370415,Q23847174,P31
Q3594972,Q53785310,P5277
Q3594972,Q132233,P5280
Q3594972,Q53764782,P31
Q49404,Q3474708,P1889
Q49404,Q468801,P31
Q486893,Q22903241,P527
Q486893,Q9215,P61
Q486893,Q1979154,P31
Q486893,Q1148588,P1343
U855,Q7233918,related
U855,Q1424010,related
U855,Q1370415,related
U855,Q57384757,related
U855,Q1052811,related
U855,Q11074709,related
U855,Q3594972,related
U855,Q49404,related
U855,Q486893,related
U855,Q10970745,related
U855,Q8079607,related
Q6627856,Q13406463,P31
Q16237665,Q1860,P364
Q16237665,Q1268687,P793
Q16237665,Q30,P495
Q16237665,Q20442589,P136
Q16237665,Q11424,P31
Q28224988,Q145,P495
Q28224988,Q1860,P407
Q28224988,Q1259759,P31
Q54874899,Q53785303,P5277
Q54874899,Q93331,P5280
Q54874899,Q53764782,P31
U856,Q6627856,related
U856,Q16237665,related
U856,Q28224988,related
U856,Q54874899,related
Q28418905,Q4167410,P31
Q788822,Q27253945,P3306
Q788822,Q5569374,P1411
Q788822,Q157443,P136
Q788822,Q20644796,P1981
Q788822,Q514003,P344
Q788822,Q30,P495
Q788822,Q65,P840
Q788822,Q21037379,P2061
Q788822,Q58608,P86
Q788822,Q21571489,P2363
Q788822,Q3194025,P161
Q788822,Q259913,P58
Q788822,Q8686,P915
Q788822,Q1860,P364
Q788822,Q45172088,P1552
Q788822,Q11660,P921
Q788822,Q922379,P166
Q788822,Q259913,P162
Q788822,Q1351765,P1040
Q788822,Q1097348,P750
Q788822,Q126399,P272
Q788822,Q28980109,P3834
Q788822,Q22006653,P462
Q788822,Q5217977,P1431
Q788822,Q259913,P57
Q788822,Q11424,P31
Q788822,Q27915575,P3402
U857,Q28418905,related
U857,Q788822,related
Q11074729,Q4167410,P31
Q83799,Q204868,P50
Q83799,Q19360203,P166
Q83799,Q27531714,P747
Q83799,Q26928598,P136
Q83799,Q15180,P495
Q83799,Q2874472,P123
Q83799,Q7737,P407
Q83799,Q571,P31
Q83799,Q4361692,P736
Q3472767,Q833,P495
Q3472767,Q9237,P364
Q3472767,Q6660000,P161
Q3472767,Q11424,P31
Q552034,Q201717,P1419
Q552034,Q25629903,P279
Q552034,Q1970746,P1343
Q552034,Q44409287,P31
U858,Q11074729,related
U858,Q83799,related
U858,Q3472767,related
U858,Q552034,related
U858,Q11277990,related
Q491,Q5275945,P461
Q491,Q223642,P279
Q491,Q30015998,P2959
Q491,Q6425721,P910
Q491,Q20743760,P1343
Q4162632,Q468166,P175
Q4162632,Q11583841,P155
Q4162632,Q131578,P136
Q4162632,Q4162641,P156
Q4162632,Q134556,P31
Q4162632,Q7451283,P361
Q4162632,Q1072803,P264
Q5504127,Q1860,P364
Q5504127,Q258,P495
Q5504127,Q258,P840
Q5504127,Q5353270,P57
Q5504127,Q261314,P86
Q5504127,Q22006653,P462
Q5504127,Q261531,P161
Q5504127,Q6303473,P162
Q5504127,Q11424,P31
Q11261966,Q9434392,P910
Q11261966,Q41298,P31
Q484497,Q7137742,P1040
Q484497,Q9176,P364
Q484497,Q46952,P921
Q484497,Q2421031,P136
Q484497,Q884,P495
Q484497,Q2315679,P57
Q484497,Q22006653,P462
Q484497,Q468490,P161
Q484497,Q2315679,P58
Q484497,Q11424,P31
U860,Q491,related
U860,Q11339420,related
U860,Q4162632,related
U860,Q5504127,related
U860,Q3276720,related
U860,Q11261966,related
U860,Q484497,related
Q3594929,Q53785300,P5277
Q3594929,Q93331,P1889
Q3594929,Q93331,P5280
Q3594929,Q53764782,P31
Q215627,Q8425,P461
Q215627,Q18336849,P279
Q215627,Q4047087,P910
Q215627,Q101352,P1552
Q215627,Q22302160,P31
Q8417817,Q5,P4224
Q8417817,Q4167836,P31
Q20094897,Q20086411,P460
Q20094897,Q4167410,P31
Q399570,Q37565356,P1889
Q399570,Q4167410,P31
Q93331,Q3594929,P1889
Q93331,Q849778,P31
Q5,Q215627,P2670
Q5,Q23852,P527
Q5,Q7186,P5869
Q5,Q5460604,P5008
Q5,Q95074,P1889
Q5,Q16686448,P1542
Q5,Q6697530,P910
Q5,Q15978631,P460
Q5,Q4086271,P1343
Q5,Q22302160,P31
Q5,Q26190966,P1424
Q5,Q23404,P2579
Q5,Q215627,P279
Q5,Q1156970,P361
Q5,Q7390,P4733
Q5,Q22828631,P2959
Q5,Q641118,P1552
Q5,Q3619132,P1056
Q5,Q8205328,P2283
Q5,Q172,P1963
Q19817303,Q26720107,P279
U861,Q3594929,related
U861,Q215627,related
U861,Q22828631,related
U861,Q8417817,related
U861,Q20094897,related
U861,Q399570,related
U861,Q18924918,related
U861,Q93331,related
U861,Q5,related
U861,Q25708029,related
U861,Q19817303,related
Q206887,Q47064,P461
Q206887,Q158668,P156
Q206887,Q2041543,P1343
Q29601465,Q4167410,P31
Q3443060,Q1766280,P1343
Q3443060,Q187588,P31
Q13164184,Q4167410,P31
Q104687,Q1392538,P279
Q104687,Q851990,P31
Q104687,Q2041543,P1343
U862,Q206887,related
U862,Q29601465,related
U862,Q843939,related
U862,Q3443060,related
U862,Q13164184,related
U862,Q104687,related
Q1998748,Q7953,P140
Q1998748,Q28640,P31
Q974144,Q702269,P279
Q974144,Q1231865,P1889
Q974144,Q28640,P31
Q974144,Q7014389,P910
Q974144,Q8434,P425
Q11481106,Q4167410,P31
P1066,Q20990050,P2875
P1066,Q3342,P1647
P1066,Q22984450,P31
P1066,Q37226,P1629
P1066,Q8409,P1855
P1066,Q25796498,P2302
P1066,Q42533401,P3734
P1066,Q69,P1659
P1066,Q802,P1696
U863,Q1998748,related
U863,Q974144,related
U863,Q11481106,related
U863,P1066,related
Q17041375,Q1074076,P31
Q12189,Q21708923,P910
Q12189,Q10470,P59
Q12189,Q4818816,P460
Q12189,Q523,P31
Q12189,Q2657718,P1343
Q191089,Q4,P156
Q191089,Q1479337,P3416
Q191089,Q2347178,P279
Q191089,Q2070979,P828
Q191089,Q1202615,P155
Q191089,Q8797139,P910
Q191089,Q185836,P31
Q2191986,Q5932254,P279
U864,Q17041375,related
U864,Q12189,related
U864,Q191089,related
U864,Q2191986,related
Q11578039,Q131578,P136
Q11578039,Q11253024,P361
Q11578039,Q134556,P31
Q11578039,Q3453339,P175
Q11578039,Q846383,P264
Q8441,Q5460604,P5008
Q8441,Q5890937,P1889
Q8441,Q1410641,P910
Q8441,Q302556,P1343
Q8441,Q467,P461
Q8441,Q80994,P279
Q8441,Q8436,P361
Q8441,Q55164632,P4733
Q8441,Q13202929,P2959
Q8441,Q6581097,P21
U865,Q11578039,related
U865,Q8441,related
Q897359,Q2207288,P31
U866,Q897359,related
Q467,Q4179400,P3828
Q467,Q5460604,P5008
Q467,Q6581072,P1889
Q467,Q1410688,P910
Q467,Q8441,P461
Q467,Q6581072,P279
Q467,Q8436,P361
Q467,Q50810224,P4733
Q467,Q22828751,P2959
Q467,Q50810224,P1552
Q467,Q6581072,P21
Q467,Q2041543,P1343
Q1577694,Q2708064,P156
Q1577694,Q599833,P361
Q1577694,Q1203,P86
Q1577694,Q1203,P175
Q1577694,Q1203,P676
Q1577694,Q158560,P155
Q1577694,Q1203,P162
Q1577694,Q1860,P407
Q1577694,Q11399,P136
Q1577694,Q134556,P31
Q1577694,Q212699,P264
Q33077551,Q33605,P175
Q33077551,Q32199399,P361
Q33077551,Q134556,P31
U867,Q467,related
U867,Q1577694,related
U867,Q33077551,related
Q979108,Q6534,P921
Q979108,Q126462,P50
Q979108,Q19652,P275
Q979108,Q1860,P407
Q979108,Q18536349,P136
Q979108,Q571,P31
Q8458,Q24909800,P5008
