ori_id,name,descriptions,aliases,name_zh,descriptions_zh,aliases_zh,:LABEL
Q8318691,Nie Heting,Chinese politician,None,聂鹤亭,None,None,Politician
Q8248710,Ulan,Chinese politician,None,乌兰,None,None,Politician
Q8289023,Luo Qingchang,Chinese politician,Qingchang Luo,罗青长,中国政治人物,羅青長,Politician
Q8289678,Wang Guangtao,Chinese politician,None,汪光焘,None,None,Politician
Q8290254,张承先,Chinese politician,None,张承先,None,None,Politician
Q8290825,Wang Enmao,politician (1912-2001),None,王恩茂,None,None,Politician
Q8291372,Yang Yongliang,Chinese politician,None,杨永良,None,None,Politician
Q8291500,Song Fatang,None,None,宋法棠,None,None,Politician
Q8292622,倪岳峰,Chinese politician,None,倪岳峰,None,None,Politician
Q8292823,徐松南,Chinese politician,None,徐松南,None,None,Politician
Q8298286,李英杰,Chinese politician,None,李英杰,None,None,Politician
Q8298318,雷建国,Chinese politician,None,雷建国,None,None,Politician
Q8298330,Huang Lanxiang,Chinese politician,黄兰香,黄兰香,None,None,Politician
Q8340510,严克伦,Chinese politician,None,严克伦,None,None,Politician
Q6553717,Ling Yun,Chinese politician,None,凌云 (国家安全部部长),None,None,Politician
Q6539215,Li Yanlu,Chinese general,None,李延禄,None,None,Politician
Q3436013,Jiang Weixin,Chinese politician,None,姜伟新,None,姜偉新,Politician
Q3575451,Zhu Weiqun,Chinese politician,None,朱维群,None,None,Politician
Q697380,Li Jishen,Chinese politician,None,李濟深,None,李济深,Politician
Q699327,Wang Ming,Chinese politician,None,王明,None,陈绍禹,Politician
Q701507,Liu Bocheng,Chinese politician,None,刘伯承,None,劉伯承,Politician
Q702752,Wang Xudong,Chinese politician,None,王旭东,None,王旭東,Politician
Q711412,Du Qinglin,Chinese politician,None,杜青林,None,None,Politician
Q712806,Li Zuopeng,Chinese general,None,李作鹏,None,李作鵬,Politician
Q1006940,Cai Wu,Chinese politician,None,蔡武,None,None,Politician
Q495182,Song Shi-Lun,Chinese general,None,宋时轮,None,宋時輪,Politician
Q4799521,Arthur Li,Hong Kong politician,None,李國章,香港政治人物,None,Politician
Q5017477,Cai Cheng,Chinese politician,None,蔡诚,中国政治人物,蔡誠,Politician
Q8933085,Chen Haosu,son of Chen Yi,None,陈昊苏,陈毅之子,None,Politician
Q9080971,Yang Luyu,Chinese politician,None,杨鲁豫,None,None,Politician
Q9090221,庄长兴,Chinese politician,None,庄长兴,None,None,Politician
Q9105559,何著胜,Chinese politician,None,何著胜,None,None,Politician
Q9441082,Chan Choi-hi,Hong Kong politician,None,陳財喜,None,None,Politician
Q9314564,Wang Huaiyuan,Chinese politician,None,王怀远,None,None,Politician
Q9318093,田玉林,Chinese politician,None,田玉林,None,None,Politician
Q9337376,Cai Fangbai,None,None,蔡方柏,None,None,Politician
Q9041178,孙建国 (1955年),Chinese politician,None,孙建国 (1955年),None,None,Politician
Q9182800,Fong Chi Keong,Member of Legislative Assembly of Macau,None,馮志強 (澳門),None,None,Politician
Q5090709,Chen Changzhi,Chairman of the Standing Committee of the National People's Congress,None,陈昌智,None,陳昌智,Politician
Q6176119,Jeffrey Lam,Hong Kong politician,None,林健鋒,None,None,Politician
Q11066699,Zhang Guoying,Chinese politician,None,张国英,None,None,Politician
Q11067742,张闾蘅,Chinese politician,None,张闾蘅,None,None,Politician
Q24839830,陈维席,Chinese politician,None,陈维席,None,None,Politician
Q24840429,Zhang Jinghua,Chinese politician,None,张敬华,None,None,Politician
Q28409285,石奇珠,Chinese politician,None,石奇珠,None,None,Politician
Q28416083,赵德明,Chinese politician,None,赵德明,None,None,Politician
Q28355173,徐学龙,Chinese politician,None,徐学龙,None,None,Politician
Q8246892,Tian Xiangli,Chinese politician,None,田向利,None,None,Politician
Q8249017,Li Xiaolin,daughter of Li Xiannian,None,李小林,李先念之女,None,Politician
Q8459459,Chen Chuangtian,Chinese materials scientist,Chuang-Tian Chen,陈创天,None,None,Politician
Q8295662,Zhang Shou,Chinese politician,None,张寿,共和国,None,Politician
Q8297870,Jin Daoming,Chinese politician,None,金道铭,None,None,Politician
Q8289773,王广宪,Chinese politician,None,王广宪,None,None,Politician
Q8313420,盛茂林,Chinese politician,None,盛茂林,None,None,Politician
Q7682690,Tang Hsiang Chien,Hong Kong businessman,Tang Xiangqian,唐翔千,香港企业家,None,Politician
Q7175408,Peter Lee Ka-kit,Hong Kong businessman,None,李家傑,None,李家傑 (商人),Politician
Q6389965,Kenneth Chan,Hong Kong politician,Kenneth Chan Ka-lok,陳家洛,香港立法會議員,None,Politician
Q6854077,Ni Zhiliang,None,None,倪志亮,None,None,Politician
Q8958344,范锐平,Chinese politician,None,范锐平,None,None,Politician
Q8964846,龚建华,Chinese politician,None,龚建华,None,None,Politician
Q9079623,Yu Hongqiu,Chinese politician,None,喻红秋,None,None,Politician
Q9080478,易鹏飞,Chinese politician,None,易鹏飞,None,None,Politician
Q9080505,晏永和,Chinese politician,None,晏永和,None,None,Politician
Q9298120,梁铁城,Chinese politician,None,梁铁城,None,None,Politician
Q9318342,申立国,Chinese politician,None,申立国,None,None,Politician
Q9213948,杨慧,Chinese politician,None,杨慧,None,None,Politician
Q9339081,薛荣哲,Chinese politician,None,薛荣哲,None,薜荣哲,Politician
Q9303716,沈强,Chinese politician,None,沈强,None,None,Politician
Q9064591,王保存,Chinese politician,None,王保存,None,None,Politician
Q8993310,Liao Shaohua,Chinese officeholder,None,廖少华,None,None,Politician
Q9183838,Long Yongtu,Chinese economist and politician,None,龙永图,None,None,Politician
Q9188401,张晓霈,Chinese politician,None,张晓霈,None,None,Politician
Q9091577,Zhang Shuofu,Chinese politician,None,张硕辅,None,None,Politician
Q9091743,张耀华,Chinese politician,None,张耀华,None,None,Politician
Q9142953,Dai Tianrong,Chinese politician,Dai Tian Rong,戴天荣,None,None,Politician
Q9110543,刘喜杰,Chinese politician,None,刘喜杰,None,None,Politician
Q9201657,覃卫东,Chinese politician,None,覃卫东,None,None,Politician
Q9371106,陶武先,Chinese politician,None,陶武先,None,None,Politician
Q9351840,邓月楼,Chinese politician,None,邓月楼,None,None,Politician
Q10933258,夜礼斌,Chinese politician,None,夜礼斌,None,None,Politician
Q10916486,叶顺兴,None,None,叶顺兴,None,None,Politician
Q10918440,吕薇,None,None,吕薇,None,None,Politician
Q10919535,吴文英 (部长),None,None,吴文英 (部长),None,None,Politician
Q11114013,Liang Zhimin,Chinese politician,None,梁志敏,中國政治人物,None,Politician
Q16336436,傅铁钢,Chinese politician,None,傅铁钢,None,None,Politician
Q15954588,莫永清,Chinese politician,None,莫永清,None,None,Politician
Q17062623,雷春国,Chinese politician,None,雷春国,None,None,Politician
Q51102866,唐海龙,Chinese politician,None,唐海龙,None,None,Politician
Q51102907,杭迎伟,Chinese politician,None,杭迎伟,None,None,Politician
Q51104113,李国琴,Chinese politician,None,李国琴,None,None,Politician
Q51105641,刘广河,Chinese politician,None,刘广河,None,None,Politician
Q51105772,殷昭举,Chinese politician,None,殷昭举,None,None,Politician
Q51106167,徐贤淑,Chinese politician,None,徐贤淑,None,None,Politician
Q51106704,文爱华,Chinese politician,None,文爱华,None,None,Politician
Q51106720,朱立锋,Chinese politician,None,朱立锋,None,None,Politician
Q50968892,王威东,Chinese politician,None,王威东,None,None,Politician
Q50970642,鲍守坤,Chinese politician,None,鲍守坤,None,None,Politician
Q50963055,王传霖,Chinese politician,None,王传霖,None,None,Politician
Q19825511,Liu Chi-chun,first lady,None,劉期純,None,None,Politician
Q19825876,黃耿城,Chinese politician,None,黃耿城,None,None,Politician
Q28410120,陈声亮,Chinese politician,None,陈声亮,None,None,Politician
Q28416076,商黎光,Chinese politician,None,商黎光,None,None,Politician
Q28858143,Li Wenke,Chinese politician,None,李文科,None,None,Politician
Q18650976,Wang Min,born 1956 - Chinese politician,None,王敏 (济南市委书记),None,None,Politician
Q17164036,Shuguang,Chinese politician,None,林曙光,None,None,Politician
Q16905243,朝鲁孟,Chinese politician,None,朝鲁孟,None,None,Politician
Q16906162,王福宏,Chinese politician,None,王福宏,None,None,Politician
Q16906782,荣天厚,Chinese politician,None,荣天厚,None,None,Politician
Q16906793,莫文秀,Chinese politician,None,莫文秀,None,None,Politician
Q16907851,陈卫民,Chinese politician,None,陈卫民,None,None,Politician
Q18340676,Li Xi,Chinese politician,Xi Li,李喜,None,None,Politician
Q18913781,Liu Zhigang,Chinese politician,None,刘之纲,None,None,Politician
Q24838076,Wu Daifeng,None,None,吴岱峰,None,None,Politician
Q10886573,Yu Xinqing,Chinese politician,None,余心清,None,None,Politician
Q10919313,Wu Ketai,Chinese politician,Wú Kètài,吴克泰,None,詹世平,Politician
Q18707697,Wu Guoding,Chinese politician,None,武国定,None,None,Politician
Q15933421,Chen Guodong,Chinese politician,None,陈国栋 (书记),None,None,Politician
Q22099538,高福平,Chinese politician,None,高福平,None,None,Politician
Q21040292,Zhang Lijun,None,None,张立君,None,None,Politician
Q197170,Zhang Chunqiao,Member of the Gang of Four,None,张春桥,中华人民共和国政治人物,None,Politician
Q311413,Li Xiannian,3rd President of the People's Republic of China,None,李先念,第三任中华人民共和国主席,None,Politician
Q1858202,Tan Zhenlin,Chinese military leader and politician,None,谭震林,None,譚震林,Politician
Q5017490,Cai Mingzhao,Chinese journalist and politician,None,蔡名照,None,None,Politician
Q710277,Lu Han,Chinese general and politician,None,盧漢,None,卢汉,Politician
Q699344,Liu Zhi,Republic of China general and politician,Liu Chih,劉峙,None,None,Politician
Q526989,Mei Lanfang,Peking opera artist,None,梅蘭芳,中国京剧演员,梅兰芳,Politician
Q15024,Donald Tsang,Hong Kong politician,Tsang Yam-kuen,曾蔭權,香港政治人物,曾荫权,Politician
Q47677,Chen Boda,Chinese politician,None,陈伯达,中国政治人物,陈伯達,Politician
Q376449,Wang Sanyun,Chinese politician,None,王三运,None,王三運,Politician
Q377935,Yang Shangkun,President of the People's Republic of China,None,杨尚昆,第四任中华人民共和国主席,楊尚昆,Politician
Q197180,Zhang Gaoli,Vice Premier of the People's Republic of China,None,张高丽,中华人民共和国国务院副总理,張高麗,Politician
Q16260291,郑俊康,Chinese politician,None,郑俊康,None,None,Politician
Q15956197,韩纯德,Chinese politician,None,韩纯德,None,None,Politician
Q16240070,Zhang Li,None,Zhang Li,张砺,None,None,Politician
Q8248851,Lei Jieqiong,"Chinese sociologist, activist, and politician",Kit King Lei,雷洁琼,None,None,Politician
Q8936353,崔江水,Chinese politician,None,崔江水,None,None,Politician
Q8460832,Liu Gang,Computer Scientist,Gang Liu,劉剛 (民運人士),None,None,Politician
Q8289896,解方,Chinese politician,None,解方,None,None,Politician
Q8291186,Luo Zhanglong,None,None,罗章龙,None,None,Politician
Q8291824,杜宇新,Chinese politician,None,杜宇新,None,None,Politician
Q8296186,Zhang Zhongwei,Governor of Sichuan province,None,张中伟,None,None,Politician
Q8298267,Huang Shaoping,Chinese politician,黄少萍,黄少萍,None,None,Politician
Q8298460,Wang Shoudao,None,None,王首道,None,None,Politician
Q8341094,陈绍基,None,None,陈绍基,None,None,Politician
Q9063947,Wang Xiaofeng,Chinese politician,None,汪啸风,None,None,Politician
Q9071556,许光,Chinese politician,None,许光,None,None,Politician
Q9078374,Yu Zaiqing,politician,None,于再清,None,None,Politician
Q4251574,Chen Xiyu,Chinese politician,None,陈希愈,None,陳希愈,Politician
Q4251596,Lü Peijian,Chinese politician,None,吕培俭,None,呂培儉,Politician
Q33566,Sima Guang,"Chinese politician, writer and historian of the Northern Song dynasty",Wengong,司馬光,北宋政治家、文學家、史學家,司馬君實,Politician
Q6758283,Pan Zili,Chinese politician,None,潘自力,None,None,Politician
Q6465949,Sin Chung-kai,Hong Kong politician,None,單仲偕,香港政治人物,None,Politician
Q5972384,Xu Yongchang,Chinese military general and politician,None,徐永昌,None,None,Politician
Q5973005,Li Shucheng,Chinese politician,None,李书城,None,None,Politician
Q1407644,Hu Jiwei,politician,None,胡绩伟,None,胡績偉,Politician
Q838060,Xu Haidong,Chinese General,None,徐海东,None,None,Politician
Q1522171,Martin Liao,None,Martin Liao Cheung-kong,廖長江,None,None,Politician
Q1059497,Yang Chuantang,Governor of Qinghai,None,杨传堂,None,None,Politician
Q7250127,Qiao Xiaoyang,Chinese politician,None,喬曉陽,None,乔哓阳.,Politician
Q2090773,Sanggyai Yexe,Chinese politician,None,桑吉悦希,None,None,Politician
Q3704418,Li Zhaozhuo,Chinese politician,None,李兆焯,None,None,Politician
Q3370201,Cai Qi,Chinese politician,None,蔡奇,中共北京市委书记,None,Politician
Q3051666,Ip Kwok-him,Hong Kong politician,None,葉國謙,None,None,Politician
Q8994966,Li Chengyun,Chinese politician,None,李成云,None,None,Politician
Q9300941,毛丰美,Chinese politician,None,毛丰美,None,None,Politician
Q9313076,王全,Chinese politician,None,王全,None,None,Politician
Q9315891,王绣锦,Chinese politician,None,王绣锦,None,None,Politician
Q9026601,Che Dalha,Chinese politician,None,齐扎拉,None,None,Politician
Q9361959,阎立,Chinese politician,None,阎立,None,None,Politician
Q9196059,Li Xiuren,politician (1921-2016),None,李修仁,None,None,Politician
Q9087758,周国富,Chinese politician,None,周国富,None,None,Politician
Q9095657,Zhao Suping,Chinese politician,None,赵素萍,None,None,Politician
Q8971245,贺安杰,Chinese politician,None,贺安杰,None,None,Politician
Q9182523,Chen Bangzhu,Chinese politician,None,陳邦柱,國內貿易部,None,Politician
Q5017503,Cai Zongze,Chinese politician,None,蔡宗泽,None,None,Politician
Q5415031,Eva Cheng,Hong Kong politician,None,鄭汝樺,香港政治人物,None,Politician
Q11069887,Peng Zemin,Chinese politician,None,彭泽民,None,"彭澤民,",Politician
Q10880546,Yu Ke,Chinese politician,None,于克,None,None,Politician
Q10895999,Ling Qing,Chinese diplomat,None,凌青,None,林墨卿,Politician
Q11074125,Mu Suixin,former mayor of Shenyang,None,慕绥新,None,None,Politician
Q10311280,Xue Dubi,None,None,薛篤弼,None,None,Politician
Q51102888,陈国民,Chinese politician,None,陈国民,None,None,Politician
Q51103012,张立祥,Chinese politician,None,张立祥,None,None,Politician
Q51103015,张春生,Chinese politician,None,张春生,None,None,Politician
Q51059657,谭泽勇,Chinese politician,None,谭泽勇,None,None,Politician
Q51103404,陈飘,Chinese politician,None,陈飘,None,None,Politician
Q51104316,郎奎平,Chinese politician,None,郎奎平,None,None,Politician
Q51105770,钱春阳,Chinese politician,None,钱春阳,None,None,Politician
Q51105814,梁桃,Chinese politician,None,梁桃,None,None,Politician
Q51105874,林毅,Chinese politician,None,林毅,None,None,Politician
Q51105885,葛益平,Chinese politician,None,葛益平,None,None,Politician
Q51106008,初建美,Chinese politician,None,初建美,None,None,Politician
Q51106069,丰晓敏,Chinese politician,None,丰晓敏,None,None,Politician
Q51106294,陈先志,Chinese politician,None,陈先志,None,None,Politician
Q51106650,黄小军,Chinese politician,None,黄小军,None,None,Politician
Q51106799,曹志强,Chinese politician,None,曹志强,None,None,Politician
Q22774269,王良,Chinese politician,None,王良,None,None,Politician
Q21017134,李仲彬,Chinese politician,None,李仲彬,None,None,Politician
Q16906543,罗凉清,Chinese politician,None,罗凉清,None,None,Politician
Q16906877,蒋辅义,Chinese politician,None,蒋辅义,None,None,Politician
Q16907307,Zhao Ping,Chinese politician,Ping Zhao,赵萍,None,None,Politician
Q16907405,Xing Zhaotang,None,None,邢肇棠,None,None,Politician
Q16924562,王人三,Chinese politician,None,王人三,None,None,Politician
Q18753709,靳克文,Chinese politician,None,靳克文,None,None,Politician
Q17811722,Liu Suiji,None,None,柳遂记,None,None,Politician
Q22099496,陈光琳,Chinese politician,None,陈光琳,None,None,Politician
Q22100202,裴金佳,Chinese politician,None,裴金佳,None,None,Politician
Q99850,Hu Yaobang,former General Secretary of the Communist Party of China,None,胡耀邦,前中国共产党中央委员会总书记,胡国光,Politician
Q440516,Li Bin,Chinese politician,None,李斌,None,None,Politician
Q487095,Liu Yongqing,"Wife of Hu Jintao, former General Secretary of the Communist Party of China",None,刘永清,前中共中央总书记胡锦涛的妻子,劉永清,Politician
Q497091,Ling Jihua,Chinese politician,Linghu Jihua,令计划,中華人民共和國政治人物,令狐計劃,Politician
Q707760,Li Na,daughter of Mao Zedong,None,李讷,毛泽东之女,李纳,Politician
Q709846,Cao Gangchuan,former Vice Chairman of the Central Military Commission of China,None,曹刚川,前中国共产党中央军事委员会副主席,曹剛川,Politician
Q710112,Bai Enpei,Chinese official,None,白恩培,中共官员,None,Politician
Q697768,Chen Guofu,Chinese politician,None,陈果夫,中华民国政治人物,陳果夫,Politician
Q699110,Zhang Wannian,Chinese general,None,张万年,None,張萬年,Politician
Q704899,Liu Chengjun,Chinese general,None,刘成军,None,None,Politician
Q50822703,张世方,Chinese politician,None,张世方,None,None,Politician
Q51103091,高苏娟,Chinese politician,None,高苏娟,None,None,Politician
Q51103216,戴天方,Chinese politician,None,戴天方,None,None,Politician
Q51103343,迪力夏提·柯德尔汗,Chinese politician,None,迪力夏提·柯德尔汗,None,None,Politician
Q51103599,白加扎西,Chinese politician,None,白加扎西,None,None,Politician
Q51103711,卫彦明,Chinese politician,None,卫彦明,None,None,Politician
Q51103765,祁春风,Chinese politician,None,祁春风,None,None,Politician
Q51103852,荣久华,Chinese politician,None,荣久华,None,None,Politician
Q51103862,郭建增,Chinese politician,None,郭建增,None,None,Politician
Q51104374,韩恩厚,Chinese politician,None,韩恩厚,None,None,Politician
Q51105767,袁玉宇,Chinese politician,None,袁玉宇,None,None,Politician
Q51105806,黄海桥,Chinese politician,None,黄海桥,None,None,Politician
Q51106253,戴启远,Chinese politician,None,戴启远,None,None,Politician
Q51106426,张永霞,Chinese politician,None,张永霞,None,None,Politician
Q51106569,邹自景,Chinese politician,None,邹自景,None,None,Politician
Q50963091,吴梅芳,Chinese politician,None,吴梅芳,None,None,Politician
Q8318758,Zheng Weishan,None,None,郑维山,None,None,Politician
Q8295947,肖寒 (自治区书记),Chinese politician,None,肖寒 (自治区书记),None,None,Politician
Q8297477,Jiao Ruoyu,Chinese politician,None,焦若愚,None,None,Politician
Q8297682,林木声,Chinese politician,None,林木声,None,None,Politician
Q8298033,马铁山,Chinese politician,None,马铁山,None,None,Politician
Q8246760,Wang Xia,Chinese government official,None,王侠,中共官员,王俠,Politician
Q8293025,You Taizhong,None,None,尤太忠,None,None,Politician
Q8293573,Wang Qun,Chinese politician,None,王群,中共官员,None,Politician
Q8293631,Guan Guangfu,None,None,关广富,None,None,Politician
Q544432,Kang Sheng,Chinese politician,None,康生,None,张绍卿,Politician
Q698557,Emily Lau,Hong Kong politician,Liu Huiqing,劉慧卿,香港政治人物,刘慧卿,Politician
Q704916,Li Ruihuan,former Politburo Standing Committee member of the Communist Party of China,None,李瑞环,前中国共产党中央政治局常务委员会委员,李瑞環,Politician
Q705140,Zhang Youxia,Chinese general,None,张又侠,中共将领,張又俠,Politician
Q708912,Yu Hung-Chun,Premier of Taiwan,None,俞鴻鈞,None,None,Politician
Q710115,Chen Xilian,Chinese general,None,陈锡联,None,陳錫聯,Politician
Q9140862,Xu Jianyi,None,None,徐建一,None,None,Politician
Q9106300,侯亮,Chinese politician,None,侯亮,None,None,Politician
Q9114735,Au Nok-hin,Hong Kong politician,Ou Nuoxuan,區諾軒,香港政治人物,区诺轩,Politician
Q9302971,Shen Daren,Chinese politician,None,沈达人,None,None,Politician
Q8950247,戴道晋,Chinese politician,None,戴道晋,None,None,Politician
Q8951120,邓海光,Chinese politician,None,邓海光,None,None,Politician
Q7800143,Tian Xiusi,Standing committee member of the Communist Party of China,None,田修思,None,None,Politician
Q9063448,Wu Yongwen,Chinese general,Yongwen Wu,吴永文,None,None,Politician
Q9082079,Yu Haiyan,Chinese politician,None,虞海燕,None,None,Politician
Q8999761,罗布顿珠,None,None,罗布顿珠,None,None,Politician
Q8999802,罗志虎,Chinese politician,None,罗志虎,None,None,Politician
Q9066716,Wang_Menghui,"Born in 1960, an Official in the government of Xiamen, China",None,王蒙徽,None,None,Politician
Q9319045,Gai Ruyin,Chinese politician,None,盖如垠,None,None,Politician
Q9433078,车光铁,Chinese politician,None,车光铁,None,None,Politician
Q9366976,Chen Qiming,None,None,陳啟明 (澳門),None,None,Politician
Q11070649,Xu Xianwen,Chinese politician,None,徐憲文,None,None,Politician
Q11106815,林美娟,Chinese politician,None,林美娟,None,None,Politician
Q9030877,Sun Qingyun,Chinese politician,None,孙清云,None,None,Politician
Q15930262,肖聪慈,Chinese politician,None,肖聪慈,None,None,Politician
Q15934896,Bu Xiaolin,politician,None,布小林,内蒙古自治区人民政府主席,None,Politician
Q15983424,Zhu Yongxin,Chinese politician,None,朱永新,None,None,Politician
Q15956025,杨立功,Chinese politician,None,杨立功,None,None,Politician
Q15740020,Li Daqiu,Chinese politician,None,李达球,None,None,Politician
Q16906235,王铭晖,Chinese politician,None,王铭晖,None,None,Politician
Q16906839,董常生,None,None,董常生,None,None,Politician
Q16907574,郭瑞民,Chinese politician,None,郭瑞民,None,None,Politician
Q16949290,刘建明,Chinese politician,None,刘建明,None,None,Politician
Q16921093,张支铁,Chinese politician,None,张支铁,None,None,Politician
Q16924024,徐光,Chinese politician,None,徐光,None,None,Politician
Q16336513,Liu Lizu,None,None,刘礼祖,None,None,Politician
Q16260709,Chen Shiju,Chinese politician,None,陈世炬,None,None,Politician
Q7929602,Zhang Yutai,Chinese politician,None,张玉台,None,None,Politician
Q26704929,Wang Yilin,Chinese politician,None,王宜林,中国石油集团董事长，中国石油天然气股份有限公司董事长,None,Politician
Q15029,Hu Jintao,former General Secretary of the Communist Party of China,Hujintao,胡锦涛,前中国共产党中央委员会总书记,胡錦濤,Politician
Q19225,John Tsang,Hong Kong politician,None,曾俊華,香港政治人物,None,Politician
Q8291001,邓伟根,Chinese politician,None,邓伟根,None,None,Politician
Q8291339,Yan Haiwang,None,None,阎海旺,None,None,Politician
Q8292525,梁黎明,Chinese politician,None,梁黎明,None,None,Politician
Q8293113,Wang Renzhong,Chinese politician,None,王任重,None,None,Politician
Q8295642,Liu Zhengwei,Chinese politician,None,刘正威,None,None,Politician
Q8299284,周桓,Chinese politician,None,周桓,None,None,Politician
Q8920069,Ai Baojun,None,None,艾宝俊,None,None,Politician
Q8288368,黄松坚,Chinese politician,None,黄松坚,None,None,Politician
Q8330624,高厚良,Chinese politician,None,高厚良,None,None,Politician
Q8461894,Tu Guangshao,Chinese politician,None,屠光绍,None,None,Politician
Q986606,Tian Jiyun,former Politburo member of the Communist Party of China,None,田纪云,前中国共产党中央政治局委员,田紀雲,Politician
Q957744,Hui Liangyu,Chinese politician,None,回良玉,None,None,Politician
Q505710,Huang Ju,Chinese politician,None,黄菊,原 中华人民共和国国务院副总理、中共中央政治局常委,黃菊,Politician
Q500745,Deng Nan,daughter of Deng Xiaoping,None,鄧楠,原中國科協黨組書記、鄧小平之女,邓楠,Politician
Q716911,Zhang Aiping,Chinese general,None,张爱平,None,張愛萍,Politician
Q698688,Li Xiaopeng,"Governor of Shanxi, son of former Premier Li Peng",None,李小鵬,中共山西省委副书记兼省长，前总理李鹏之子,李小鹏,Politician
Q252926,Chen Yonggui,Chinese politician,None,陈永贵,None,None,Politician
Q9000923,Lu Jun,Chinese politician,鲁俊,鲁俊 (浙江),None,None,Politician
Q9137091,张秉法,Chinese politician,None,张秉法,None,None,Politician
Q8967986,Huang Mengfu,Chinese politician,None,黃孟復,None,None,Politician
Q9316583,王钊 (共和国),Chinese politician,None,王钊 (共和国),None,None,Politician
Q9368799,Chan Wing-chan,Hong Kong politician,None,陳榮燦,None,None,Politician
Q9063489,吴登昌,Chinese politician,None,吴登昌,None,None,Politician
Q9069575,向力力,Chinese politician,None,向力力,None,None,Politician
Q8972271,黄道伟,Chinese politician,None,黄道伟,None,None,Politician
Q8991961,Kaizer Lau,Hong Kong politician,None,劉炳章,None,None,Politician
Q8980866,刘永瑞,Chinese politician,None,刘永瑞,None,None,Politician
Q8989753,刘可为,Chinese politician,None,刘可为,None,None,Politician
Q8990191,刘怀廉,Chinese politician,None,刘怀廉,None,None,Politician
Q8990233,刘慧晏,Chinese politician,None,刘慧晏,None,None,Politician
Q11070681,徐新荣,Chinese politician,None,徐新荣,None,None,Politician
Q11091548,曾智明,Chinese politician,None,曾智明,None,None,Politician
Q11095949,李子良,None,None,李子良,None,None,Politician
Q11101097,Yang Xiaobo,"Chinese politician, born 1963",None,杨晓波,None,None,Politician
Q11106050,林峰海,Chinese politician,None,林峰海,None,None,Politician
Q11126270,毕生忠,Chinese politician,None,毕生忠,None,None,Politician
Q11137009,Wang Yu,Chinese politician,None,汪玉,None,None,Politician
Q197445,Zhao Kezhi,Communist Party Chief of Hebei province,None,赵克志,None,None,Politician
Q7267632,Qiang Wei,Chinese politician,None,强卫,None,強衛,Politician
Q7928893,Huang Qingyi,Chinese politician,None,黄晴宜,None,None,Politician
Q7929456,Ma Zhongchen,Chinese politician,None,马忠臣,None,None,Politician
Q7929529,Wei Fenghe,Chinese general,None,魏凤和,None,None,Politician
Q7929640,Wang Guangya,Director of the Hong Kong and Macau Affairs Office,None,王光亚,国务院港澳事务办公室主任,None,Politician
Q7967019,Wan Qingliang,Mayor of Guangzhou,None,万庆良,None,None,Politician
Q7162676,Peng Peiyun,Chinese politician,None,彭珮云,None,彭珮雲,Politician
Q51102979,孙景南,Chinese politician,None,孙景南,None,None,Politician
Q51103094,郭新明,Chinese politician,None,郭新明,None,None,Politician
Q51103245,努尔·买买提,Chinese politician,None,努尔·买买提,None,None,Politician
Q51103288,牙生·司地克,Chinese politician,None,牙生·司地克,None,None,Politician
Q51103845,郑喜兰,Chinese politician,None,郑喜兰,None,None,Politician
Q51104039,姜四清,Chinese politician,None,姜四清,None,None,Politician
Q51104213,王德佳,Chinese politician,None,王德佳,None,None,Politician
Q51105829,温湛滨,Chinese politician,None,温湛滨,None,None,Politician
Q51106481,任晓春,Chinese politician,None,任晓春,None,None,Politician
Q51106563,余东,Chinese politician,None,余东,None,None,Politician
Q51106595,贺光玉,Chinese politician,None,贺光玉,None,None,Politician
Q51106817,徐云波,Chinese politician,None,徐云波,None,None,Politician
Q50969091,王新春,Chinese politician,None,王新春,None,None,Politician
Q50969144,马化彬,Chinese politician,None,马化彬,None,None,Politician
Q3373867,Liu Binjie,Chinese politician,None,柳斌杰,None,None,Politician
Q3373887,Shi Guangsheng,Minister of Foreign Trade and Economic Co-operation,None,石廣生,None,石广生,Politician
Q3380928,Shi Yunsheng,Chinese general,None,石云生,None,石雲生,Politician
Q4731755,Allen Lee,Hong Kong politician,None,李鵬飛,香港政治人物,None,Politician
Q4559782,Tsang Tak-sing,Hong Kong politician,None,曾德成,香港政治人物,None,Politician
Q5941874,Zhang Qinsheng,Chinese general,None,章沁生,None,None,Politician
Q5701960,Helen Bullock,Australian politician,None,None,None,None,Politician
Q5613141,Gu Xiulian,Chinese politician,None,顾秀莲,None,顧秀蓮,Politician
Q6162991,Jason Luan,Alberta politician,None,None,None,None,Politician
Q2598185,Xie Fuzhan,Governor of Henan Province,None,谢伏瞻,None,謝伏瞻,Politician
Q360563,Wu Bangguo,former Chairman of the Standing Committee of the National People's Congress,None,吴邦国,前全国人民代表大会常务委员会委员长,吳邦國,Politician
Q6759772,Margaret Ng,Hong Kong politician,Dr Margaret Ng Ngoi-yee,吳靄儀,None,None,Politician
Q4276510,You Quan,Communist Party Chief of Fujian province,None,尤权,None,None,Politician
Q4208360,Nan Hanchen,None,None,南漢宸,None,南汉宸,Politician
Q4120678,Jiang Mianheng,Chinese physicist and son of Jiang Zemin,None,江绵恒,前中共中央总书记江泽民的长子,None,Politician
Q3779834,Guo Jianbiao,Chinese politician,None,郭剑彪,中国政治家,None,Politician
Q4451388,Tao Shiyue,Chinese general,None,陶峙岳,None,None,Politician
Q4818948,Au Kam San,Member of Legislative Assembly of Macau,None,區錦新,None,None,Politician
